ep,success,z_max,cube_init_x,cube_init_y,cube_init_z,ee_to_cube_min,ee_to_cube_at_close,first_close_step,gripper_closed_steps,z_at_first_close,cube_vel_max_after_close,z_at_grasp_max,ep_length,final_state
40,1,0.1082475334405899,0.1510467529296875,-0.1235055923461914,0.012000000104308128,0.04634056240320206,0.046497538685798645,252,248,0.011999939568340778,0.0003185977111570537,0.012000031769275665,500,3
41,1,0.054268598556518555,0.1712878942489624,-0.09165310859680176,0.012000000104308128,0.04809870570898056,0.04811345413327217,284,216,0.011999986134469509,0.0003287724975962192,0.012000012211501598,500,3
42,0,0.012000037357211113,0.25710761547088623,-0.16068267822265625,0.012000000104308128,0.05452027544379234,0.05716249346733093,282,218,0.01199992373585701,0.0001963950926437974,0.012000035494565964,500,3
43,1,0.06635435670614243,0.1212918758392334,0.09677565097808838,0.012000000104308128,0.04466600343585014,0.04541945457458496,222,278,0.01199991162866354,0.0003318914386909455,0.012000011280179024,500,3
44,1,0.08847092092037201,0.21125459671020508,-0.022504568099975586,0.012000000104308128,0.04874414578080177,0.04965672269463539,296,204,0.011999920010566711,0.0003159452462568879,0.012000023387372494,500,3
45,1,0.18924368917942047,0.10089755058288574,-0.1822371482849121,0.012000000104308128,0.044379301369190216,0.046887338161468506,210,290,0.0119999460875988,0.00021008637850172818,0.012000054121017456,500,3
46,1,0.17309468984603882,0.10268807411193848,-0.16900134086608887,0.012000000104308128,0.04734025523066521,0.047741882503032684,272,228,0.011999949812889099,0.00020503081032074988,0.012000041082501411,500,3
47,1,0.13042451441287994,0.2711915969848633,-0.1660606861114502,0.012000000104308128,0.041759930551052094,0.04312668740749359,184,316,0.012000004760921001,0.0001669870689511299,0.012000033631920815,500,3
48,1,0.1142331138253212,0.16948390007019043,0.15547561645507812,0.012000000104308128,0.04113510996103287,0.04289349168539047,176,324,0.011999894864857197,0.0005701810587197542,0.011999968439340591,500,3
49,0,0.012541661038994789,0.107208251953125,-0.19166994094848633,0.012000000104308128,0.0532069057226181,0.054271940141916275,428,72,0.011999963782727718,0.00020000175572931767,0.012000013142824173,500,3
50,0,0.012000036425888538,0.27251148223876953,0.10095643997192383,0.012000000104308128,0.048222512006759644,0.05093977972865105,216,284,0.011999942362308502,0.00021815153013449162,0.012000034563243389,500,3
51,0,0.012000037357211113,0.10598897933959961,0.12496364116668701,0.012000000104308128,0.04940348491072655,0.0497162863612175,370,130,0.011999943293631077,0.00020616810070350766,0.012000028043985367,500,3
52,0,0.01200003270059824,0.1974480152130127,-0.17100930213928223,0.012000000104308128,0.05271684750914574,0.05453307554125786,320,180,0.011999956332147121,0.00020095202489756048,0.012000028043985367,500,3
53,0,0.012000034563243389,0.24875211715698242,-0.1331338882446289,0.012000000104308128,0.05079542100429535,0.05317818745970726,250,250,0.012000014074146748,0.00019636594515759498,0.01200003270059824,500,3
54,0,0.012000037357211113,0.15727150440216064,-0.08725440502166748,0.012000000104308128,0.046545788645744324,0.04701710492372513,270,230,0.011999933049082756,0.00019836978754028678,0.012000037357211113,500,3
55,0,0.012000036425888538,0.10964584350585938,0.19447124004364014,0.012000000104308128,0.053685858845710754,0.054794564843177795,434,66,0.011999924667179585,0.0001957846397999674,0.012000036425888538,500,3
56,0,0.012000038288533688,0.23848474025726318,0.06802964210510254,0.012000000104308128,0.04348279535770416,0.045347824692726135,198,302,0.011999992653727531,0.00019630225142464042,0.012000038288533688,500,3
57,0,0.012000038288533688,0.18603527545928955,0.06679272651672363,0.012000000104308128,0.045403480529785156,0.04615608975291252,226,274,0.011999904178082943,0.00019630225142464042,0.012000038288533688,500,3
58,1,0.14447437226772308,0.2979728579521179,0.13102316856384277,0.012000000104308128,0.04220947250723839,0.04457979276776314,192,308,0.01200001873075962,0.0002111652138410136,0.012000050395727158,500,3
59,0,0.012000036425888538,0.1407538652420044,0.1265571117401123,0.012000000104308128,0.04858294129371643,0.049183476716279984,326,174,0.0120000084862113,0.00019892632553819567,0.012000031769275665,500,3
