ep,success,z_max,cube_init_x,cube_init_y,cube_init_z,ee_to_cube_min,ee_to_cube_at_close,first_close_step,gripper_closed_steps,z_at_first_close,cube_vel_max_after_close,z_at_grasp_max,ep_length
1,0,0.012686767615377903,0.22259211540222168,-0.19597649574279785,0.012000000104308128,0.12354322522878647,0.25776341557502747,4,176,0.012316412292420864,0.014989729970693588,0.012316412292420864,500
2,0,0.04194582253694534,0.24724960327148438,-0.03760719299316406,0.012000000104308128,0.09411300718784332,0.15202203392982483,4,174,0.033116795122623444,0.4905008375644684,0.033116795122623444,500
3,1,0.10342879593372345,0.26598310470581055,-0.1863248348236084,0.012000000104308128,0.06824880838394165,0.10901576280593872,4,174,0.09459977596998215,1.1772005558013916,0.09459977596998215,500
4,0,0.06748103350400925,0.20276713371276855,-0.11727166175842285,0.012000000104308128,0.05763285979628563,0.13391105830669403,4,174,0.05865199863910675,0.8829012513160706,0.05865199863910675,500
5,0,0.04297366365790367,0.1394411325454712,-0.0198972225189209,0.012000000104308128,0.06558669358491898,0.15367722511291504,4,174,0.03414463624358177,0.6867008805274963,0.03414463624358177,500
6,0,0.07164866477251053,0.11017012596130371,-0.09349918365478516,0.012000000104308128,0.07390071451663971,0.12967507541179657,4,174,0.06281968951225281,0.882899284362793,0.06281968951225281,500
7,0,0.06957066059112549,0.15522706508636475,-0.1162879467010498,0.012000000104308128,0.05013421177864075,0.13186149299144745,4,174,0.06074170395731926,0.8828986287117004,0.06074170395731926,500
8,0,0.0603095218539238,0.2970377206802368,-0.012331008911132812,0.012000000104308128,0.08603240549564362,0.13105100393295288,4,176,0.05148056522011757,0.7847985625267029,0.05148056522011757,500
9,0,0.054597608745098114,0.12183845043182373,0.0439763069152832,0.012000000104308128,0.06343190371990204,0.14020727574825287,4,90,0.045768603682518005,0.7848001718521118,0.045768603682518005,500
10,0,0.07771675288677216,0.15081262588500977,-0.13331258296966553,0.012000000104308128,0.05468558520078659,0.12567616999149323,4,174,0.06888774037361145,0.981000542640686,0.06888774037361145,500
11,0,0.07925764471292496,0.18218326568603516,-0.1410151720046997,0.012000000104308128,0.058771051466464996,0.12487893551588058,4,172,0.07042860239744186,0.9810015559196472,0.07042860239744186,500
12,0,0.04888713359832764,0.1961669921875,-0.07511234283447266,0.012000000104308128,0.07086393237113953,0.14856569468975067,4,174,0.040058158338069916,0.6866992115974426,0.040058158338069916,500
13,0,0.09844335168600082,0.1539325714111328,-0.18157076835632324,0.012000000104308128,0.05062812566757202,0.11375784873962402,4,176,0.08961445093154907,1.0790965557098389,0.08961445093154907,500
14,0,0.047969311475753784,0.22329258918762207,-0.06834793090820312,0.012000000104308128,0.0693247839808464,0.1486775428056717,4,174,0.03914034366607666,0.7847989201545715,0.03914034366607666,500
15,0,0.06305846571922302,0.28116869926452637,-0.06834304332733154,0.012000000104308128,0.08953960239887238,0.13071872293949127,4,174,0.0542294941842556,0.7847991585731506,0.0542294941842556,500
16,0,0.09285172820091248,0.25777649879455566,0.16650938987731934,0.012000000104308128,0.09326618909835815,0.09973463416099548,4,106,0.08402279019355774,1.0790979862213135,0.08402279019355774,500
17,0,0.01262484211474657,0.15326905250549316,-0.16978788375854492,0.012000000104308128,0.11601131409406662,0.2536863684654236,4,92,0.01211961917579174,0.01370861567556858,0.01211961917579174,500
18,0,0.012000035494565964,0.12362480163574219,-0.0969010591506958,0.012000000104308128,0.049471061676740646,0.22435064613819122,4,176,0.011999974958598614,0.0002041855186689645,0.012000035494565964,500
19,0,0.012000035494565964,0.17497706413269043,0.10888040065765381,0.012000000104308128,0.13846983015537262,0.200697124004364,4,100,0.011999974958598614,0.0002041855186689645,0.012000035494565964,500
