ep,success,z_max,cube_init_x,cube_init_y,cube_init_z,ee_to_cube_min,ee_to_cube_at_close,first_close_step,gripper_closed_steps,z_at_first_close,cube_vel_max_after_close,z_at_grasp_max,ep_length,final_state
28,0,0.012000038288533688,0.18256795406341553,-0.19046664237976074,0.012000000104308128,0.05415641888976097,0.05599762871861458,356,644,0.011999920941889286,0.00019631654140539467,0.012000038288533688,1000,3
29,0,0.01659228652715683,0.2800323963165283,-0.17619919776916504,0.012000000104308128,0.028908321633934975,0.028908321633934975,518,482,0.01656557060778141,0.18569765985012054,0.01659228652715683,1000,3
30,0,0.012000038288533688,0.25943779945373535,0.1512284278869629,0.012000000104308128,0.053544167429208755,0.05612499639391899,270,730,0.011999964714050293,0.00020775615121237934,0.012000038288533688,1000,3
31,0,0.012000036425888538,0.23590445518493652,-0.11795532703399658,0.012000000104308128,0.04773290082812309,0.04980204254388809,240,760,0.011999926529824734,0.00020781313651241362,0.012000036425888538,1000,3
32,0,0.012000036425888538,0.10501432418823242,-0.0008401870727539062,0.012000000104308128,0.04827181622385979,0.0482720248401165,304,696,0.011999893933534622,0.00020409899298101664,0.012000036425888538,1000,3
33,0,0.012452826835215092,0.15556883811950684,0.17079472541809082,0.012000000104308128,0.05170569196343422,0.05292673781514168,352,648,0.011999965645372868,0.00019360182341188192,0.01200003270059824,1000,3
34,0,0.023089703172445297,0.29894018173217773,0.08961927890777588,0.012000000104308128,0.04558435082435608,0.048438072204589844,194,806,0.011999985203146935,0.0001671802601777017,0.012000023387372494,1000,3
35,1,0.12993215024471283,0.27656078338623047,0.1416109800338745,0.012000000104308128,0.04368177056312561,0.04463864490389824,204,796,0.011999857611954212,0.00042374638724140823,0.012000043876469135,1000,3
36,0,0.092290498316288,0.11299276351928711,0.15125274658203125,0.012000000104308128,0.046323325484991074,0.04640192911028862,258,742,0.011999999172985554,0.0003830065834335983,0.012000098824501038,1000,3
37,0,0.0921752005815506,0.19800734519958496,-0.07639861106872559,0.012000000104308128,0.04858139157295227,0.04859810695052147,298,702,0.011999932117760181,0.00031817946000956,0.01200000662356615,1000,3
38,1,0.11157327890396118,0.18327128887176514,0.1965806484222412,0.012000000104308128,0.04732946678996086,0.04740232974290848,268,732,0.012000012211501598,0.0003713734622579068,0.012000038288533688,1000,3
39,1,0.10155633091926575,0.2947136163711548,-0.1772170066833496,0.012000000104308128,0.046744734048843384,0.047094009816646576,256,744,0.01199991162866354,0.0004851378034800291,0.011999999172985554,1000,3
40,1,0.17651942372322083,0.10888981819152832,0.18772268295288086,0.012000000104308128,0.04330698400735855,0.04625663533806801,192,808,0.011999973095953465,0.0002893868659157306,0.012000022456049919,1000,3
41,0,0.08389939367771149,0.14510035514831543,0.18586945533752441,0.012000000104308128,0.044824473559856415,0.04590389132499695,220,780,0.011999915353953838,0.0003927011275663972,0.012000017799437046,1000,3
42,0,0.08238354325294495,0.17127490043640137,0.1616988182067871,0.012000000104308128,0.046632952988147736,0.046802692115306854,264,736,0.011999890208244324,0.0003261228557676077,0.011999991722404957,1000,3
43,1,0.10370861738920212,0.26828134059906006,-0.05357003211975098,0.012000000104308128,0.0479382649064064,0.05057089030742645,218,782,0.011999871581792831,0.00037974645965732634,0.011999991722404957,1000,3
44,1,0.14169330894947052,0.16689908504486084,0.09686398506164551,0.012000000104308128,0.04609137028455734,0.04727498069405556,242,758,0.012000017799437046,0.00040791541687212884,0.012000035494565964,1000,3
45,0,0.07418646663427353,0.18959259986877441,-0.08474850654602051,0.012000000104308128,0.05161605775356293,0.05413992702960968,266,734,0.011999948881566525,0.00015691440785303712,0.012000042013823986,1000,3
46,0,0.07052425295114517,0.14444637298583984,0.19322633743286133,0.012000000104308128,0.05083025246858597,0.05289682000875473,286,714,0.011999939568340778,0.00038754160050302744,0.012000004760921001,1000,3
47,0,0.08228518813848495,0.1559140682220459,0.01226496696472168,0.012000000104308128,0.044693779200315475,0.04648979380726814,212,788,0.011999983340501785,0.0003257440694142133,0.012000011280179024,1000,3
48,1,0.10548026859760284,0.29404449462890625,0.10114073753356934,0.012000000104308128,0.04599212482571602,0.046132732182741165,240,760,0.012000011280179024,0.00023131021589506418,0.012000048533082008,1000,3
49,0,0.012391778640449047,0.25480222702026367,-0.05605626106262207,0.012000000104308128,0.042301878333091736,0.04452253505587578,186,814,0.011999957263469696,0.00021459272829815745,0.01200008112937212,1000,3
50,0,0.045545853674411774,0.24904799461364746,0.008026123046875,0.012000000104308128,0.043176837265491486,0.04605826362967491,184,816,0.012000013142824173,0.00028209618176333606,0.012000021524727345,1000,3
51,1,0.11097578704357147,0.17152118682861328,0.17422831058502197,0.012000000104308128,0.044541604816913605,0.04546435549855232,194,806,0.012000003829598427,0.00024806414148770273,0.012000052258372307,1000,3
52,0,0.012000037357211113,0.22243762016296387,0.00026535987854003906,0.012000000104308128,0.04169582575559616,0.04301678389310837,180,820,0.011999928392469883,0.00020321911142673343,0.012000037357211113,1000,3
53,0,0.012000038288533688,0.2113274335861206,-0.12592816352844238,0.012000000104308128,0.04833376035094261,0.04996250942349434,260,740,0.012000019662082195,0.00019631654140539467,0.012000038288533688,1000,3
54,0,0.012010009959340096,0.24708402156829834,0.19759857654571533,0.012000000104308128,0.03740217909216881,0.03869271278381348,386,614,0.011999974958598614,0.021562188863754272,0.012010009959340096,1000,3
55,0,0.012000037357211113,0.19876110553741455,0.1706627607345581,0.012000000104308128,0.05254931002855301,0.05437725409865379,320,680,0.011999920010566711,0.00019840501772705466,0.012000037357211113,1000,3
56,0,0.012000035494565964,0.20562481880187988,0.052655696868896484,0.012000000104308128,0.043462712317705154,0.044510263949632645,204,796,0.01199989952147007,0.00019635597709566355,0.012000035494565964,1000,3
57,0,0.012000038288533688,0.16743838787078857,-0.0374751091003418,0.012000000104308128,0.04540151357650757,0.04576854780316353,226,774,0.011999904178082943,0.00019631654140539467,0.012000038288533688,1000,3
58,0,0.012000037357211113,0.2740757465362549,-0.03974330425262451,0.012000000104308128,0.042709704488515854,0.04543767496943474,178,822,0.011999940499663353,0.0002003174740821123,0.012000037357211113,1000,3
59,0,0.012000035494565964,0.15755486488342285,0.07633328437805176,0.012000000104308128,0.04690210893750191,0.047310035675764084,260,740,0.011999893002212048,0.00019904764485545456,0.012000035494565964,1000,3
60,0,0.015246778726577759,0.2903291583061218,-0.16042780876159668,0.012000000104308128,0.029713105410337448,0.029713105410337448,462,538,0.01522513572126627,0.14490705728530884,0.015246778726577759,1000,3
61,0,0.012000037357211113,0.2965683937072754,0.19556164741516113,0.012000000104308128,0.04609311744570732,nan,-1,0,nan,nan,nan,1000,0
62,0,0.012000038288533688,0.13921117782592773,0.05481243133544922,0.012000000104308128,0.04692293331027031,0.0470348596572876,268,732,0.011999933049082756,0.0002093342482112348,0.012000038288533688,1000,3
63,0,0.012000038288533688,0.268343448638916,-0.13799095153808594,0.012000000104308128,0.05279994010925293,0.055484455078840256,252,748,0.012000003829598427,0.00020784420485142618,0.012000038288533688,1000,3
64,0,0.012000037357211113,0.19562911987304688,-0.07574748992919922,0.012000000104308128,0.04577462375164032,0.046742990612983704,224,776,0.011999929323792458,0.00020410676370374858,0.012000036425888538,1000,3
65,0,0.012618188746273518,0.12926840782165527,-0.024115562438964844,0.012000000104308128,0.04757484793663025,0.04760085418820381,262,738,0.011999903246760368,0.00023332555429078639,0.012000031769275665,1000,3
66,0,0.012000035494565964,0.2597475051879883,0.15118885040283203,0.012000000104308128,0.053500331938266754,0.056083399802446365,270,730,0.011999932117760181,0.0001953876344487071,0.012000035494565964,1000,3
67,0,0.09589069336652756,0.2701759338378906,-0.1370983123779297,0.012000000104308128,0.0441352054476738,0.0447390191257,206,794,0.011999947018921375,0.0001792094117263332,0.012000059708952904,1000,3
68,0,0.054324403405189514,0.2910594940185547,0.05880856513977051,0.012000000104308128,0.04068491980433464,0.042576488107442856,174,826,0.011999920941889286,0.0003872830420732498,0.011999980546534061,1000,3
69,0,0.03190689533948898,0.24119806289672852,-0.15088129043579102,0.012000000104308128,0.047958169132471085,0.04940909519791603,256,744,0.01199995819479227,0.00020156861864961684,0.012000051327049732,1000,3
70,1,0.16343379020690918,0.20322835445404053,-0.13911235332489014,0.012000000104308128,0.049252741038799286,0.05200725048780441,232,768,0.011999960988759995,0.00033350143348798156,0.012000025250017643,1000,3
71,0,0.06663593649864197,0.2746710777282715,0.08582544326782227,0.012000000104308128,0.05094289779663086,0.052502430975437164,308,692,0.01199993398040533,0.00045250827679410577,0.011999998241662979,1000,3
72,0,0.0635661855340004,0.2319502830505371,0.15810680389404297,0.012000000104308128,0.044580429792404175,0.04623516649007797,216,784,0.011999907903373241,0.0003233854949939996,0.012000022456049919,1000,3
73,0,0.06924223154783249,0.22589421272277832,-0.1450023651123047,0.012000000104308128,0.04555046185851097,0.04618014395236969,242,758,0.011999968439340591,0.0003393590450286865,0.012000001966953278,1000,3
74,0,0.09208927303552628,0.19357895851135254,0.11605942249298096,0.012000000104308128,0.041614167392253876,0.04443223401904106,172,828,0.011999913491308689,0.00030987520585767925,0.012000010348856449,1000,3
75,0,0.07333938777446747,0.27278637886047363,0.020511865615844727,0.012000000104308128,0.04516914114356041,0.04598706215620041,222,778,0.011999883688986301,0.00045806984417140484,0.01199999637901783,1000,3
76,0,0.05561711639165878,0.28146064281463623,-0.07106876373291016,0.012000000104308128,0.02903817966580391,0.02903817966580391,470,530,0.01576833426952362,0.1636851727962494,0.015772096812725067,1000,3
