step,phase,raw_grip_cmd,jpos_shoulder_pan,jpos_shoulder_lift,jpos_elbow_flex,jpos_wrist_flex,jpos_wrist_roll,jpos_gripper,jpos_left_proximal,jpos_right_proximal,jpos_left_distal,jpos_right_distal,jvel_shoulder_pan,jvel_shoulder_lift,jvel_elbow_flex,jvel_wrist_flex,jvel_wrist_roll,jvel_gripper,jvel_left_proximal,jvel_right_proximal,jvel_left_distal,jvel_right_distal,jtorque_shoulder_pan,jtorque_shoulder_lift,jtorque_elbow_flex,jtorque_wrist_flex,jtorque_wrist_roll,jtorque_gripper,jtorque_left_proximal,jtorque_right_proximal,jtorque_left_distal,jtorque_right_distal,tip_distance
45,close,-1.0,-5.046985097578727e-05,0.04241958633065224,0.001863562036305666,1.5698280334472656,-0.0003226707340218127,9.468752865116059e-11,-0.5588457584381104,0.4604734778404236,0.5603973269462585,-0.5182908177375793,2.0450170268304646e-05,-0.10278601944446564,-0.005786051508039236,0.00023621486616320908,0.00012605877418536693,1.1205821692783502e-06,-0.12633641064167023,0.11130484938621521,0.12633740901947021,-0.12633642554283142,0.006872541271150112,-0.5304574966430664,0.03694622218608856,0.006315510720014572,0.011768726631999016,0.0,0.02268218994140625,2.5,-2.5,2.5,0.05068957060575485
46,close,-1.0,-5.192550815991126e-05,0.04264705255627632,0.0018615986919030547,1.5698249340057373,-0.00033337570494040847,9.83286924105542e-11,-0.5612388253211975,0.4611836373806,0.5628020763397217,-0.5217039585113525,-1.3646083971252665e-05,-0.10338763147592545,-0.005772348493337631,0.00022203949629329145,-2.29126017075032e-05,1.8730378315012786e-06,-0.12247321754693985,0.1078137457370758,0.12247495353221893,-0.12247325479984283,0.00999214593321085,-0.5300092697143555,0.03655388951301575,0.0070104412734508514,0.015397896058857441,0.0,0.09117460250854492,2.5,-2.5,2.5,0.05056850239634514
47,close,-1.0,-5.333119406714104e-05,0.04286297410726547,0.0018594040302559733,1.569821834564209,-0.0003437851555645466,1.3108029939257193e-10,-0.5634927749633789,0.4618529975414276,0.5650668740272522,-0.5250042676925659,-4.544884359347634e-05,-0.1039588451385498,-0.005758123472332954,0.00020878731447737664,-0.0001616124645806849,2.5895287762978114e-06,-0.11881857365369797,0.1045415997505188,0.11882102489471436,-0.11881858110427856,0.012912913225591183,-0.5295886993408203,0.03616337478160858,0.0076781283132731915,0.018801063299179077,0.0,0.15537691116333008,2.5,-2.5,2.5,0.050454456359148026
48,close,-1.0,-5.468802191899158e-05,0.04306793212890625,0.0018570100655779243,1.5698187351226807,-0.0003538999299053103,1.4406592585558542e-10,-0.5656153559684753,0.4624839723110199,0.5672000050544739,-0.5281920433044434,-7.51022162148729e-05,-0.10450092703104019,-0.00574358319863677,0.00019659148529171944,-0.00029066784190945327,3.2723028198233806e-06,-0.1153598502278328,0.10147291421890259,0.1153629869222641,-0.11535985767841339,0.01564610004425049,-0.5291833877563477,0.035794347524642944,0.008305991999804974,0.021990280598402023,0.0,0.21552276611328125,2.5,-2.5,2.5,0.05034712702035904
49,close,-1.0,-5.599720680038445e-05,0.04326248541474342,0.001854441245086491,1.5698156356811523,-0.00036372189060784876,1.3838337420413183e-10,-0.5676146149635315,0.46307888627052307,0.5692088603973389,-0.531268835067749,-0.00010273484804201871,-0.10501527786254883,-0.005729143973439932,0.0001856515445979312,-0.0004106625565327704,3.914941771654412e-06,-0.11208734661340714,0.09859561920166016,0.11209112405776978,-0.11208736896514893,0.018202509731054306,-0.528806209564209,0.03544721007347107,0.008897487074136734,0.024977482855319977,0.0,0.2718241214752197,2.5,-2.5,2.5,0.05024607107043266
50,open,1.0,-5.725998562411405e-05,0.043447159230709076,0.0018517234129831195,1.569812297821045,-0.0003732533659785986,1.3335936521752245e-10,-0.5694975852966309,0.4636397957801819,0.5711008906364441,-0.534235954284668,-0.00012849249469581991,-0.10550344735383987,-0.005714780651032925,0.0001761395251378417,-0.0005222469917498529,4.529003035713686e-06,-0.10898956656455994,0.09589599072933197,0.10899394750595093,-0.10898956656455994,0.020594142377376556,-0.5284647941589355,0.03511187434196472,0.009467516094446182,0.027775628492236137,0.0,0.3245522975921631,2.5,-2.5,2.5,0.05015087127685547
51,open,1.0,-4.958812496624887e-05,0.04361679404973984,0.0018454536329954863,1.5698171854019165,-0.00034353413502685726,-2.3581239738668103e-10,-0.5394986271858215,0.4561444818973541,0.5411829948425293,-0.5282576084136963,-0.004275613930076361,-0.10633965581655502,-0.005004482343792915,-0.0020742749329656363,-0.019510962069034576,9.472456440562382e-05,1.1043286323547363,-1.1099910736083984,-1.104233980178833,1.1043286323547363,0.7037902474403381,-0.47718048095703125,-0.036669448018074036,0.1538313627243042,0.8135919570922852,0.0,2.5,-2.5,-1.3763396739959717,1.2722725868225098,0.051614705473184586
52,open,1.0,-4.915293902740814e-05,0.04378305375576019,0.0018402158748358488,1.5698168277740479,-0.0003408454649616033,-6.845269351352101e-10,-0.5094990134239197,0.43044981360435486,0.5112639665603638,-0.5030757188796997,-0.0008813735912553966,-0.10647711902856827,-0.005591503344476223,-0.00020229278015904129,-0.0038890973664820194,2.11055430554552e-05,1.4139782190322876,-1.4166245460510254,-1.4139572381973267,1.413978099822998,0.16795006394386292,-0.5160312652587891,0.022417187690734863,0.03856687247753143,0.19541408121585846,0.0,2.5,-0.3020763397216797,-0.0026988983154296875,-0.04488182067871094,0.053811803460121155
53,open,1.0,-4.9558886530576274e-05,0.04394146427512169,0.0018360468093305826,1.5698155164718628,-0.0003435102989897132,-2.1621057721965542e-10,-0.47993165254592896,0.40114566683769226,0.4817213714122772,-0.47408607602119446,-0.00019335052638780326,-0.10683023929595947,-0.005696423351764679,0.00017290510004386306,-0.0007245605229400098,5.522852916328702e-06,1.4179102182388306,-1.4200941324234009,-1.4179048538208008,1.4179102182388306,0.042062968015670776,-0.5252037048339844,0.03442662954330444,0.013031773269176483,0.05069267377257347,0.0,0.8141765594482422,2.5,0.40413808822631836,-0.4428246021270752,0.056145407259464264
54,open,1.0,-4.969589281245135e-05,0.044091589748859406,0.0018318487564101815,1.569814682006836,-0.0003454337129369378,1.0410707018682075e-10,-0.4520070254802704,0.37353211641311646,0.4537930190563202,-0.4467565715312958,-0.00046307823504321277,-0.1072625070810318,-0.005641054827719927,3.507986548356712e-05,-0.0019152447348460555,1.152618006017292e-05,1.3095780611038208,-1.311612844467163,-1.309566617012024,1.3095780611038208,0.02988714724779129,-0.5252504348754883,0.035603880882263184,0.010411600582301617,0.03661176934838295,0.0,0.54119873046875,2.5,0.40268754959106445,-0.4401736259460449,0.05835418775677681
55,open,1.0,-4.9072474212152883e-05,0.04423360899090767,0.001827316009439528,1.5698145627975464,-0.00034394196700304747,2.9446300953139826e-10,-0.4257074296474457,0.34927764534950256,0.42748984694480896,-0.4227023124694824,-0.0010405386565253139,-0.1077004000544548,-0.005536203738301992,-0.000271316064754501,-0.004446652252227068,2.4358965674764477e-05,1.1785608530044556,-1.179943561553955,-1.1785365343093872,1.1785608530044556,0.06940020620822906,-0.5213894844055176,0.031973689794540405,0.01826312020421028,0.08027675002813339,0.0,1.436117172241211,2.5,0.28609228134155273,-0.31684017181396484,0.060369160026311874
56,open,1.0,-4.7670113417552784e-05,0.04436798766255379,0.0018224259838461876,1.5698151588439941,-0.0003386502212379128,3.5679587062631413e-10,-0.4009382128715515,0.3284805417060852,0.40271711349487305,-0.4019002616405487,-0.0015856950776651502,-0.1081136018037796,-0.005440068896859884,-0.0005594495451077819,-0.0067939069122076035,3.655178807093762e-05,1.0551815032958984,-1.0552632808685303,-1.055145025253296,1.0551815032958984,0.11575660854578018,-0.5170879364013672,0.02786239981651306,0.027499942108988762,0.13070474565029144,0.0,2.484983444213867,2.0114307403564453,0.15567421913146973,-0.1707158088684082,0.062188100069761276
57,open,1.0,-4.55934859928675e-05,0.04449526220560074,0.0018172691343352199,1.5698167085647583,-0.000329893606249243,3.476901822008216e-10,-0.37761029601097107,0.31075480580329895,0.3793858289718628,-0.383853942155838,-0.0020093959756195545,-0.1084943413734436,-0.005369885358959436,-0.0007778052240610123,-0.008577519096434116,4.616237856680527e-05,0.9470876455307007,-0.945340096950531,-0.9470415711402893,0.9470876455307007,0.15447083115577698,-0.5134906768798828,0.024679452180862427,0.035071779042482376,0.17195715010166168,0.0,2.5,0.8110446929931641,0.04377388954162598,-0.0353999137878418,0.0638284757733345
58,open,1.0,-4.297007035347633e-05,0.044615890830755234,0.0018119477899745107,1.5698186159133911,-0.0003181814099662006,3.367789935815324e-10,-0.35563981533050537,0.2956264019012451,0.35741204023361206,-0.36800992488861084,-0.0023047258146107197,-0.10884301364421844,-0.00532622030004859,-0.0009224400273524225,-0.009783826768398285,5.30319957761094e-05,0.8545866012573242,-0.8506536483764648,-0.8545336723327637,0.8545866012573242,0.18264977633953094,-0.5108723640441895,0.022778227925300598,0.04035861790180206,0.20118331909179688,0.0,2.5,-0.25018882751464844,-0.04330885410308838,0.08048343658447266,0.06531159579753876
59,open,1.0,-3.991816265624948e-05,0.04473032429814339,0.0018065584590658545,1.569820523262024,-0.0003040203300770372,3.2726285570383595e-10,-0.33494770526885986,0.2826562523841858,0.33671680092811584,-0.35388103127479553,-0.002488881116732955,-0.109162338078022,-0.005304678343236446,-0.0010024472139775753,-0.010501101613044739,5.750372292823158e-05,0.7758767604827881,-0.7695600986480713,-0.7758193612098694,0.7758767604827881,0.20104578137397766,-0.5091586112976074,0.02198021113872528,0.04353085905313492,0.21950988471508026,0.0,2.5,-1.1630992889404297,-0.10737013816833496,0.17650246620178223,0.06665756553411484
60,open,1.0,-3.65390551451128e-05,0.04483890160918236,0.0018011766951531172,1.5698224306106567,-0.00028786357142962515,2.8819138742086636e-10,-0.3154596984386444,0.2714700400829315,0.3172258734703064,-0.34107154607772827,-0.002583536086603999,-0.10945585370063782,-0.005300192628055811,-0.0010315451072528958,-0.010832580737769604,6.001850124448538e-05,0.7087913155555725,-0.7000197172164917,-0.7087312936782837,0.7087913751602173,0.2113381028175354,-0.5082197189331055,0.02207566797733307,0.04496072605252266,0.22898545861244202,0.0,2.5,-1.9422407150268555,-0.15221905708312988,0.2546377182006836,0.06788390874862671
61,open,1.0,-3.291641405667178e-05,0.0449419841170311,0.0017958609387278557,1.5698245763778687,-0.0002701022895053029,2.3915860958290125e-10,-0.297105610370636,0.2617589235305786,0.2988690435886383,-0.32927098870277405,-0.0026087721344083548,-0.10972663760185242,-0.005307481624186039,-0.0010228711180388927,-0.010870961472392082,6.0981412389082834e-05,0.6513319611549377,-0.6401304602622986,-0.6512709856033325,0.6513320207595825,0.2152470201253891,-0.5078892707824707,0.022795751690864563,0.04505456984043121,0.23162351548671722,0.0,2.5,-2.5,-0.18172740936279297,0.3173644542694092,0.06900554150342941
62,open,1.0,-2.9118793463567272e-05,0.045039866119623184,0.0017906598513945937,1.5698267221450806,-0.00025106954853981733,2.0984174120552979e-10,-0.2798195779323578,0.2532707154750824,0.2815804183483124,-0.3182410001754761,-0.0025814513210207224,-0.10997748374938965,-0.005322203040122986,-0.0009872759692370892,-0.010692348703742027,6.0746504459530115e-05,0.601801335811615,-0.5882647633552551,-0.6017405986785889,0.601801335811615,0.2142675369977951,-0.5080337524414062,0.023955687880516052,0.04418778046965599,0.22912922501564026,0.0,2.5,-2.5,-0.19925856590270996,0.3670213222503662,0.07003506273031235
63,open,1.0,-2.5201803509844467e-05,0.0451328419148922,0.0017856042832136154,1.5698288679122925,-0.00023104781575966626,1.855734038658241e-10,-0.26353931427001953,0.24580071866512299,0.26529771089553833,-0.30780112743377686,-0.0025152370799332857,-0.11021096259355545,-0.005341666750609875,-0.0009329506428912282,-0.010357176885008812,5.959047848591581e-05,0.5588025450706482,-0.5430742502212524,-0.5587430000305176,0.5588024854660034,0.20963191986083984,-0.5085320472717285,0.02535398304462433,0.042640674859285355,0.2228803187608719,0.0,2.5,-2.5,-0.2075815200805664,0.4056589603424072,0.07098298519849777
64,open,1.0,-2.1210291379247792e-05,0.04522118344902992,0.001780719612725079,1.5698310136795044,-0.00021027658658567816,1.4790574320855399e-10,-0.24820639193058014,0.2391827553510666,0.24996241927146912,-0.2978164255619049,-0.002420952310785651,-0.11042890697717667,-0.005362892057746649,-0.0008668660884723067,-0.009912506677210331,5.7744779041968286e-05,0.521198034286499,-0.503453254699707,-0.5211403369903564,0.5211980938911438,0.20232433080673218,-0.5092730522155762,0.026873618364334106,0.04064125567674637,0.21395783126354218,0.0,2.5,-2.5,-0.2089172601699829,0.4350181818008423,0.07185837626457214
65,open,1.0,-1.7180682334583253e-05,0.04530513659119606,0.0017760236514732242,1.5698330402374268,-0.00018895886023528874,9.92777526853672e-11,-0.23376567661762238,0.23328177630901337,0.23551946878433228,-0.2881879210472107,-0.002307126997038722,-0.11063305288553238,-0.0053844209760427475,-0.0007937710033729672,-0.009394717402756214,5.539135599974543e-05,0.488067626953125,-0.4685004651546478,-0.48801225423812866,0.4880676567554474,0.1931222677230835,-0.5102076530456543,0.02841600775718689,0.038364656269550323,0.20320084691047668,0.0,2.5,-2.5,-0.20502948760986328,0.4565659761428833,0.07266875356435776
66,open,1.0,-1.3142103853169829e-05,0.04538494721055031,0.0017715295543894172,1.5698349475860596,-0.0001672669459367171,5.951204112841779e-11,-0.22016523778438568,0.22798791527748108,0.22191686928272247,-0.2788437306880951,-0.0021803665440529585,-0.11082489043474197,-0.005405234172940254,-0.0007168400334194303,-0.008831517770886421,5.268017412163317e-05,0.4586663544178009,-0.43748047947883606,-0.45861363410949707,0.4586663246154785,0.18263334035873413,-0.5112662315368652,0.02991865575313568,0.03595009446144104,0.1912546455860138,0.0,2.5,-2.5,-0.19730687141418457,0.47153663635253906,0.07342062890529633
67,open,1.0,-9.118137313635089e-06,0.045460816472768784,0.0017672415124252439,1.5698368549346924,-0.00014534716319758445,1.2206852716134531e-11,-0.20735619962215424,0.223211407661438,0.20910575985908508,-0.2697332501411438,-0.002045785076916218,-0.1110055223107338,-0.005424264818429947,-0.0006394595839083195,-0.008243887685239315,4.971899397787638e-05,0.43239152431488037,-0.4097927212715149,-0.4323417842388153,0.43239158391952515,0.17132796347141266,-0.5123863220214844,0.03135073184967041,0.033476196229457855,0.17860914766788483,0.0,2.5,-2.5,-0.1868370771408081,0.48096680641174316,0.07411962747573853
68,open,1.0,-5.127504664415028e-06,0.0455329492688179,0.0017631634837016463,1.569838523864746,-0.00012332377082202584,1.5146512516439614e-11,-0.19529245793819427,0.21887880563735962,0.19704009592533112,-0.2608219087123871,-0.0019072839058935642,-0.11117616295814514,-0.005441499408334494,-0.0005630296654999256,-0.007647525519132614,4.661484490497969e-05,0.4087550938129425,-0.3849460482597351,-0.40870845317840576,0.4087550640106201,0.15956930816173553,-0.5135746002197266,0.03267115354537964,0.03102404810488224,0.16563713550567627,0.0,2.5,-2.5,-0.17446887493133545,0.4857316017150879,0.07477051764726639
69,open,1.0,-1.1851769841086934e-06,0.045601535588502884,0.0017592982621863484,1.5698400735855103,-0.00010130214650416747,-4.180447654711372e-11,-0.1839306801557541,0.21492958068847656,0.1856764405965805,-0.25208696722984314,-0.001767831388860941,-0.11133725941181183,-0.005456304177641869,-0.0004890171112492681,-0.007054197136312723,4.342183456174098e-05,0.38735949993133545,-0.36253583431243896,-0.3873160481452942,0.38735949993133545,0.14763161540031433,-0.5147490501403809,0.03386867046356201,0.0286253709346056,0.15261323750019073,0.0,2.5,-2.5,-0.1608574390411377,0.4865684509277344,0.07537764310836792
70,open,1.0,2.6969760256179143e-06,0.04566676914691925,0.0017556396778672934,1.5698415040969849,-7.937175541883335e-05,-7.43350520027164e-11,-0.17322999238967896,0.21131399273872375,0.17497405409812927,-0.2435148060321808,-0.0016296415124088526,-0.11148972064256668,-0.005469224881380796,-0.0004179127572569996,-0.006472254171967506,4.021191853098571e-05,0.36788082122802734,-0.34222885966300964,-0.36784058809280396,0.36788076162338257,0.13572460412979126,-0.5159287452697754,0.03494471311569214,0.026331841945648193,0.13974332809448242,0.0,2.5,-2.5,-0.14651232957839966,0.48410868644714355,0.07594454288482666
71,open,1.0,6.509502327389782e-06,0.04572881758213043,0.0017521872650831938,1.5698429346084595,-5.7608220231486484e-05,-1.0632852237568713e-10,-0.16315199434757233,0.20799067616462708,0.16489437222480774,-0.23509813845157623,-0.001494328724220395,-0.11163448542356491,-0.005479580722749233,-0.0003507434739731252,-0.0059077064506709576,3.7020217860117555e-05,0.3500557839870453,-0.32375043630599976,-0.3500186800956726,0.3500557541847229,0.12400098890066147,-0.51708984375,0.03588871657848358,0.02413943037390709,0.12717361748218536,0.0,2.5,-2.5,-0.13181811571121216,0.47888392210006714,0.07647456228733063
72,open,1.0,1.0245244993711822e-05,0.04578784108161926,0.0017489360179752111,1.569844126701355,-3.607540202210657e-05,-1.633187474148201e-10,-0.153660386800766,0.20492520928382874,0.15540112555027008,-0.22683438658714294,-0.0013630723115056753,-0.11177173256874084,-0.005487937945872545,-0.0002875728823710233,-0.005364765413105488,3.3879467082442716e-05,0.33366549015045166,-0.3068695664405823,-0.33363157510757446,0.33366551995277405,0.11257341504096985,-0.5182170867919922,0.03671081364154816,0.02208518423140049,0.11500725895166397,0.0,2.5,-2.5,-0.11706805229187012,0.47134971618652344,0.07697051763534546
73,open,1.0,1.3898486031393986e-05,0.04584399610757828,0.001745878136716783,1.5698453187942505,-1.482692277932074e-05,-1.722297443551568e-10,-0.14472106099128723,0.20208853483200073,0.14646029472351074,-0.21872414648532867,-0.0012366654118523002,-0.11190192401409149,-0.0054947189055383205,-0.00022845019702799618,-0.004845995455980301,3.081921022385359e-05,0.318532258272171,-0.29139572381973267,-0.31850138306617737,0.3185322880744934,0.10152139514684677,-0.5193171501159668,0.03743338584899902,0.02014736458659172,0.10331530123949051,0.0,2.4283905029296875,-2.5,-0.10248005390167236,0.4618964195251465,0.07743507623672485
74,open,1.0,1.7465197743149474e-05,0.04589742422103882,0.001743007218465209,1.569846510887146,6.09233256909647e-06,-2.0418751411899194e-10,-0.1363019347190857,0.19945642352104187,0.13803961873054504,-0.21077005565166473,-0.001115660648792982,-0.11202584207057953,-0.005499573890119791,-0.00017358502373099327,-0.00435309112071991,2.7857176974066533e-05,0.30450600385665894,-0.2771660089492798,-0.30447807908058167,0.30450600385665894,0.09089846909046173,-0.5203680992126465,0.038048967719078064,0.01834786869585514,0.09214100986719131,0.0,2.1991233825683594,-2.5,-0.08821475505828857,0.450858473777771,0.07787051796913147
75,open,1.0,2.094233423122205e-05,0.04594826698303223,0.0017403169767931104,1.569847583770752,2.6645160687621683e-05,-2.1062929178583545e-10,-0.12837263941764832,0.19700823724269867,0.13010893762111664,-0.20297609269618988,-0.0010003565112128854,-0.11214351654052734,-0.005502953659743071,-0.00012304726988077164,-0.0038866980466991663,2.500077425793279e-05,0.29146426916122437,-0.26404523849487305,-0.2914391756057739,0.29146426916122437,0.08073976635932922,-0.5213718414306641,0.03856430947780609,0.016672125086188316,0.08151072263717651,0.0,1.9793004989624023,-2.5,-0.07439005374908447,0.43852657079696655,0.07827888429164886
76,open,1.0,2.4327655410161242e-05,0.04599664732813835,0.0017377978656440973,1.5698485374450684,4.68010148324538e-05,-2.4412108445837077e-10,-0.12090470641851425,0.19472628831863403,0.12263975292444229,-0.19534680247306824,-0.000890911731403321,-0.11225573718547821,-0.005504955537617207,-7.585927960462868e-05,-0.003447009017691016,2.225889329565689e-05,0.2793034017086029,-0.25191745162010193,-0.2792810797691345,0.2793033719062805,0.07106274366378784,-0.5223388671875,0.03900417685508728,0.01512901484966278,0.0714322030544281,0.0,1.7693796157836914,-2.5,-0.061080992221832275,0.4251444935798645,0.07866211235523224
77,open,1.0,2.7619898901320994e-05,0.04604266956448555,0.0017354427836835384,1.5698494911193848,6.653497985098511e-05,-2.8970745247214325e-10,-0.11387132853269577,0.19259534776210785,0.11560510843992233,-0.187887042760849,-0.0007873577997088432,-0.11236267536878586,-0.005505814682692289,-3.2467651180922985e-05,-0.003033669199794531,1.9638320736703463e-05,0.26793599128723145,-0.2406834363937378,-0.2679162621498108,0.26793593168258667,0.061875008046627045,-0.5232572555541992,0.03936631977558136,0.013695304282009602,0.06190541759133339,0.0,1.569610595703125,-2.5,-0.048339784145355225,0.4109264016151428,0.0790218859910965
78,open,1.0,3.08184971800074e-05,0.04608646035194397,0.0017332457937300205,1.5698504447937012,8.582718874095008e-05,-2.876467952717121e-10,-0.10724721848964691,0.1906023621559143,0.10897980630397797,-0.18060138821601868,-0.0006896509439684451,-0.11246403306722641,-0.005505821201950312,7.227790774777532e-06,-0.002646097680553794,1.7149170162156224e-05,0.25728651881217957,-0.23025649785995483,-0.2572692930698395,0.25728651881217957,0.05317630246281624,-0.5241079330444336,0.03964933753013611,0.01237309817224741,0.05292255058884621,0.0,1.380068302154541,-2.5,-0.036199986934661865,0.3960597515106201,0.07935982942581177
79,open,1.0,3.39233192789834e-05,0.046128153800964355,0.0017311961855739355,1.569851279258728,0.00010466230742167681,-3.2404931515905844e-10,-0.10100854188203812,0.18873576819896698,0.10273997485637665,-0.1734941601753235,-0.0005976511165499687,-0.11256087571382523,-0.005505051463842392,4.364358028396964e-05,-0.002283381763845682,1.4776235730096232e-05,0.24729235470294952,-0.22056342661380768,-0.24727749824523926,0.24729233980178833,0.04495933651924133,-0.5249361991882324,0.039881303906440735,0.01115631964057684,0.04446887969970703,0.0,1.2006430625915527,-2.5,-0.024675309658050537,0.3807036280632019,0.07967734336853027
80,open,1.0,3.6934641684638336e-05,0.046167828142642975,0.0017292858101427555,1.5698517560958862,0.00012302864342927933,-3.585174379594491e-10,-0.09513288736343384,0.18698562681674957,0.09686315804719925,-0.16656911373138428,-0.0005111920763738453,-0.11265287548303604,-0.005503615830093622,7.791792450007051e-05,-0.0019445312209427357,1.252924539585365e-05,0.2378983497619629,-0.21153926849365234,-0.2378857284784317,0.2378983199596405,0.037211306393146515,-0.5257201194763184,0.04007616639137268,0.010054063983261585,0.03652576729655266,0.0,1.0311322212219238,-2.5,-0.013768196105957031,0.36499613523483276,0.07997579872608185
81,open,1.0,3.9853232010500506e-05,0.04620559513568878,0.001727508963085711,1.5698517560958862,0.00014091770572122186,-3.71527947296002e-10,-0.08959910273551941,0.18534305691719055,0.09132831543684006,-0.15982937812805176,-0.0004300553700886667,-0.1127408817410469,-0.005501345731317997,0.00011024480045307428,-0.001628366531804204,1.0402734915260226e-05,0.2290576845407486,-0.20312809944152832,-0.22904717922210693,0.2290576994419098,0.02991691790521145,-0.5264496803283691,0.040204405784606934,0.009040921926498413,0.029072143137454987,0.0,0.871243953704834,-2.5,-0.003471672534942627,0.3490569591522217,0.08025630563497543
82,open,1.0,4.267993426765315e-05,0.04624154418706894,0.0017258564475923777,1.5698516368865967,0.00015832418284844607,-4.038294143526855e-10,-0.08438733220100403,0.1838001161813736,0.08611549437046051,-0.15327735245227814,-0.0003540182951837778,-0.11282441765069962,-0.00549909146502614,0.0001404450013069436,-0.0013337546261027455,8.38828691485105e-06,0.22072812914848328,-0.19527938961982727,-0.22071963548660278,0.22072818875312805,0.023057693615555763,-0.5271506309509277,0.040322333574295044,0.008094714023172855,0.022084854543209076,0.0,0.7206230163574219,-2.5,0.0062295496463775635,0.33298617601394653,0.0805201381444931
83,open,1.0,4.5415974454954267e-05,0.04627576470375061,0.0017243230249732733,1.5698513984680176,0.00017524490249343216,-3.985032859255e-10,-0.07947880774736404,0.18234971165657043,0.08120597153902054,-0.14691486954689026,-0.0002828357391990721,-0.11290433257818222,-0.005495898891240358,0.00016881297051440924,-0.001059489557519555,6.495354227809003e-06,0.21287304162979126,-0.18794865906238556,-0.21286644041538239,0.21287301182746887,0.016615062952041626,-0.5277957916259766,0.04038463532924652,0.007235006894916296,0.015540826134383678,0.0,0.5789093971252441,-2.5,0.015351921319961548,0.3168751001358032,0.08076828718185425
84,open,1.0,4.806274955626577e-05,0.04630832374095917,0.0017228996148332953,1.5698509216308594,0.00019167919526807964,-4.2634296093524426e-10,-0.07485587894916534,0.1809854805469513,0.07658208906650543,-0.14074303209781647,-0.00021625703084282577,-0.11298014223575592,-0.0054931314662098885,0.0001954273320734501,-0.0008043665438890457,4.704726507043233e-06,0.2054600864648819,-0.18109658360481262,-0.20545527338981628,0.2054600715637207,0.0105688301846385,-0.528416633605957,0.04043683409690857,0.006444605067372322,0.009416041895747185,0.0,0.4456963539123535,-2.5,0.023918211460113525,0.3007988929748535,0.0810016617178917
85,open,1.0,5.0621776608750224e-05,0.04633932560682297,0.0017215830739587545,1.5698504447937012,0.00020762805070262402,-4.2894202079146737e-10,-0.07050197571516037,0.179701566696167,0.07222726941108704,-0.13476219773292542,-0.00015403064026031643,-0.11305253952741623,-0.005489711184054613,0.0002201413590228185,-0.0005672222469002008,3.0219016480259597e-06,0.1984601616859436,-0.17468760907649994,-0.1984570175409317,0.198460191488266,0.004898404702544212,-0.5289931297302246,0.04044993221759796,0.005709818098694086,0.0036864876747131348,0.0,0.3205685615539551,-2.5,0.03195276856422424,0.2848227620124817,0.08122128248214722
86,open,1.0,5.309481639415026e-05,0.04636882618069649,0.0017203656025230885,1.569849967956543,0.0002230942336609587,-4.6136428011323005e-10,-0.0664013922214508,0.1784927397966385,0.06812579184770584,-0.1289721429347992,-9.593165304977447e-05,-0.11312161386013031,-0.005486436188220978,0.00024296973424497992,-0.0003469943767413497,1.4386409930011723e-06,0.19184507429599762,-0.16868776082992554,-0.19184352457523346,0.19184505939483643,-0.0004152730107307434,-0.5295352935791016,0.04045407474040985,0.005036434158682823,-0.0016697673127055168,0.0,0.20313811302185059,-2.5,0.03947824239730835,0.2690047025680542,0.0814279243350029
87,open,1.0,5.548363333218731e-05,0.04639691114425659,0.0017192410305142403,1.5698494911193848,0.0002380818477831781,-4.968827016504918e-10,-0.06253942102193832,0.17735424637794495,0.06426294147968292,-0.12337218225002289,-4.170076863374561e-05,-0.11318735778331757,-0.005483152344822884,0.00026406702818349004,-0.00014253001427277923,-5.1432685665986355e-08,0.18559212982654572,-0.16306906938552856,-0.18559205532073975,0.1855921447277069,-0.005392272491008043,-0.5300521850585938,0.04043881595134735,0.004417926073074341,-0.006675319746136665,0.0,0.09299182891845703,-2.5,0.046520888805389404,0.2533928155899048,0.08162238448858261
88,open,1.0,5.779014099971391e-05,0.04642364755272865,0.0017182015581056476,1.5698490142822266,0.0002525961317587644,-4.963955912984375e-10,-0.05890217050909996,0.17628158628940582,0.06062484532594681,-0.1179608404636383,8.88802060217131e-06,-0.11325020343065262,-0.005479434970766306,0.00028358882991597056,4.7182897105813026e-05,-1.4476880778602208e-06,0.17967909574508667,-0.15780457854270935,-0.17968043684959412,0.17967912554740906,-0.010052243247628212,-0.5305333137512207,0.04041193425655365,0.003843492828309536,-0.011352087371051311,0.0,-0.010280609130859375,-2.5,0.05310732126235962,0.23802578449249268,0.08180543780326843
89,open,1.0,6.001628207741305e-05,0.04644910991191864,0.0017172435764223337,1.5698485374450684,0.00026664359029382467,-5.192193341940765e-10,-0.055476557463407516,0.17527078092098236,0.057198408991098404,-0.11273638159036636,5.605791011475958e-05,-0.1133100613951683,-0.005475769285112619,0.00030151961254887283,0.00022314423404168338,-2.7632236196950544e-06,0.1740860641002655,-0.15287011861801147,-0.17408870160579681,0.17408603429794312,-0.014413448981940746,-0.5309863090515137,0.040377527475357056,0.0033195214346051216,-0.015720278024673462,0.0,-0.10705399513244629,-2.5,0.05926179885864258,0.2229393720626831,0.08197776228189468
