ep,success,z_max,cube_init_x,cube_init_y,cube_init_z,ee_to_cube_min,ee_to_cube_at_close,first_close_step,gripper_closed_steps,z_at_first_close,cube_vel_max_after_close,z_at_grasp_max,ep_length
1,0,0.012686767615377903,0.22259211540222168,-0.19597649574279785,0.012000000104308128,0.22991718351840973,0.2538454532623291,0,486,0.012000000104308128,0.21412792801856995,0.012686767615377903,500
2,0,0.04194582253694534,0.24724960327148438,-0.03760719299316406,0.012000000104308128,0.12846001982688904,0.1600804626941681,12,482,0.01729043945670128,0.27992698550224304,0.01729043945670128,500
3,1,0.10342879593372345,0.26598310470581055,-0.1863248348236084,0.012000000104308128,0.09343628585338593,0.13574929535388947,10,490,0.05045473575592041,1.1772005558013916,0.05045473575592041,500
4,0,0.06748103350400925,0.20276713371276855,-0.11727166175842285,0.012000000104308128,0.11702147126197815,0.2014559656381607,0,490,0.012000000104308128,0.8829012513160706,0.06748103350400925,500
5,0,0.04297366365790367,0.1394411325454712,-0.0198972225189209,0.012000000104308128,0.10862452536821365,0.18707744777202606,0,482,0.012000000104308128,0.6867008805274963,0.04297366365790367,500
6,0,0.07164866477251053,0.11017012596130371,-0.09349918365478516,0.012000000104308128,0.11312685161828995,0.22271990776062012,0,484,0.012000000104308128,0.882899284362793,0.07164866477251053,500
7,0,0.06957066059112549,0.15522706508636475,-0.1162879467010498,0.012000000104308128,0.10926713049411774,0.11604571342468262,2,482,0.06760867685079575,0.8828986287117004,0.06760867685079575,500
8,0,0.0603095218539238,0.2970377206802368,-0.012331008911132812,0.012000000104308128,0.11420799791812897,0.17957651615142822,16,484,0.021070005372166634,0.24876505136489868,0.021070005372166634,500
9,0,0.054597608745098114,0.12183845043182373,0.0439763069152832,0.012000000104308128,0.10669544339179993,0.12423542141914368,2,484,0.05263560637831688,0.7848001718521118,0.05263560637831688,500
10,0,0.07771675288677216,0.15081262588500977,-0.13331258296966553,0.012000000104308128,0.1095702201128006,0.2243974208831787,0,496,0.012000000104308128,0.981000542640686,0.07771675288677216,500
11,0,0.07925764471292496,0.18218326568603516,-0.1410151720046997,0.012000000104308128,0.10787394642829895,0.11006179451942444,2,484,0.07729563117027283,0.9810015559196472,0.07729563117027283,500
12,0,0.04888713359832764,0.1961669921875,-0.07511234283447266,0.012000000104308128,0.11576279252767563,0.13650311529636383,4,490,0.040058158338069916,0.6866992115974426,0.040058158338069916,500
13,0,0.09844335168600082,0.1539325714111328,-0.18157076835632324,0.012000000104308128,0.09692251682281494,0.15377147495746613,10,490,0.045469652861356735,1.0790965557098389,0.045469652861356735,500
14,0,0.047969311475753784,0.22329258918762207,-0.06834793090820312,0.012000000104308128,0.11486908048391342,0.1753121167421341,0,482,0.012000000104308128,0.7847989201545715,0.047969311475753784,500
