ep,success,z_max,cube_init_x,cube_init_y,cube_init_z,ee_to_cube_min,ee_to_cube_at_close,first_close_step,gripper_closed_steps,z_at_first_close,cube_vel_max_after_close,z_at_grasp_max,ep_length
18,0,0.012000035494565964,0.12362480163574219,-0.0969010591506958,0.012000000104308128,0.1122574508190155,0.2237384021282196,4,76,0.011999974958598614,0.0002041855186689645,0.012000035494565964,500
19,0,0.012000035494565964,0.17497706413269043,0.10888040065765381,0.012000000104308128,0.10416768491268158,0.17706124484539032,20,80,0.01200003083795309,0.0002041855186689645,0.012000035494565964,500
20,0,0.012000036425888538,0.12008047103881836,-0.05256009101867676,0.012000000104308128,0.07936858385801315,0.20672239363193512,4,76,0.011999974958598614,0.00020409899298101664,0.012000036425888538,500
21,0,0.012000038288533688,0.18953359127044678,0.08832526206970215,0.012000000104308128,0.10783553868532181,0.16537360846996307,16,78,0.012000001966953278,0.00019637419609352946,0.012000038288533688,500
22,0,0.012000036425888538,0.17283833026885986,-0.030564308166503906,0.012000000104308128,0.07611726969480515,0.1769268959760666,4,76,0.01199998427182436,0.0001995988131966442,0.012000036425888538,500
23,0,0.012000037357211113,0.2951472997665405,0.01063382625579834,0.012000000104308128,0.13139624893665314,0.15848256647586823,20,80,0.012000033631920815,0.00019836978754028678,0.012000037357211113,500
24,0,0.012000038288533688,0.15684497356414795,0.08582353591918945,0.012000000104308128,0.08117374777793884,0.17252221703529358,16,78,0.012000001966953278,0.00019637419609352946,0.012000038288533688,500
25,0,0.012000035494565964,0.10306048393249512,-0.037621498107910156,0.012000000104308128,0.06705014407634735,0.2126205861568451,4,74,0.011999987997114658,0.00019637419609352946,0.012000035494565964,500
26,0,0.012000036425888538,0.29536163806915283,-0.1659764051437378,0.012000000104308128,0.19750675559043884,0.24910831451416016,4,76,0.01199998240917921,0.0002003174740821123,0.012000036425888538,500
27,0,0.012000036425888538,0.228052020072937,0.06049919128417969,0.012000000104308128,0.11610918492078781,0.14916500449180603,12,78,0.012000016868114471,0.0001995988131966442,0.012000036425888538,500
28,0,0.012000038288533688,0.1700359582901001,-0.18383574485778809,0.012000000104308128,0.18510635197162628,0.2627255916595459,4,76,0.011999987997114658,0.00019637419609352946,0.012000038288533688,500
29,0,0.012000037357211113,0.27138376235961914,0.1905527114868164,0.012000000104308128,0.20991544425487518,0.23441235721111298,20,82,0.01200003083795309,0.0002040300314547494,0.012000037357211113,500
30,0,0.012000035494565964,0.18785953521728516,0.1879512071609497,0.012000000104308128,0.15278944373130798,0.22255870699882507,20,80,0.01200003083795309,0.0002041855186689645,0.012000035494565964,500
31,0,0.012000035494565964,0.21926093101501465,0.08688652515411377,0.012000000104308128,0.13208720088005066,0.1611584573984146,20,80,0.01200003083795309,0.0002041855186689645,0.012000035494565964,500
32,0,0.01200003270059824,0.2354724407196045,-0.057801008224487305,0.012000000104308128,0.10302835702896118,0.17603799700737,4,78,0.011999974958598614,0.00020402809605002403,0.01200003270059824,500
33,0,0.012518903240561485,0.24727940559387207,-0.1401996612548828,0.012000000104308128,0.1597672402858734,0.22360333800315857,4,76,0.012002423405647278,0.004783071577548981,0.012002423405647278,500
34,0,0.09197478741407394,0.24120807647705078,0.03643190860748291,0.012000000104308128,0.0921301394701004,0.16139325499534607,8,76,0.05763980746269226,1.1771996021270752,0.05763980746269226,500
35,0,0.07550515234470367,0.26769542694091797,0.011974692344665527,0.012000000104308128,0.11616303771734238,0.14519354701042175,20,80,0.013148034922778606,0.2793325185775757,0.013148034922778606,500
36,0,0.07566571980714798,0.16275882720947266,-0.17993497848510742,0.012000000104308128,0.10222460329532623,0.18878138065338135,4,76,0.06683668494224548,0.981001079082489,0.06683668494224548,500
37,0,0.052379049360752106,0.11308050155639648,0.04902505874633789,0.012000000104308128,0.09202497452497482,0.1783987134695053,12,80,0.012760704383254051,0.06289871782064438,0.012760704383254051,500
38,0,0.09403945505619049,0.1535865068435669,0.14403307437896729,0.012000000104308128,0.08454126119613647,0.12428487092256546,8,80,0.059704527258872986,1.0790989398956299,0.059704527258872986,500
39,1,0.1257438361644745,0.11919105052947998,0.1881505250930786,0.012000000104308128,0.06822483241558075,0.13504378497600555,24,76,0.021540729328989983,0.2445361614227295,0.021540729328989983,500
40,1,0.1082475334405899,0.1510467529296875,-0.1235055923461914,0.012000000104308128,0.06331317871809006,0.1559220850467682,10,74,0.055273689329624176,1.1771981716156006,0.055273689329624176,500
41,0,0.054268598556518555,0.1712878942489624,-0.09165310859680176,0.012000000104308128,0.06697501242160797,0.1832256019115448,4,76,0.045439574867486954,0.7848008275032043,0.045439574867486954,500
42,0,0.03166363388299942,0.25710761547088623,-0.16068267822265625,0.012000000104308128,0.1914723962545395,0.2409699410200119,4,76,0.02283463627099991,0.39239996671676636,0.02283463627099991,500
43,0,0.06635435670614243,0.1212918758392334,0.09677565097808838,0.012000000104308128,0.10258311033248901,0.1460793912410736,16,78,0.017229290679097176,0.2848333418369293,0.017229290679097176,500
44,0,0.08847092092037201,0.21125459671020508,-0.022504568099975586,0.012000000104308128,0.13335923850536346,0.1819421797990799,4,76,0.0796419158577919,1.079100251197815,0.0796419158577919,500
45,1,0.18924368917942047,0.10089755058288574,-0.1822371482849121,0.012000000104308128,0.07620952278375626,0.07620952278375626,6,80,0.16962403059005737,1.7657928466796875,0.16962403059005737,500
46,1,0.17309468984603882,0.10268807411193848,-0.16900134086608887,0.012000000104308128,0.07468090206384659,0.1138307973742485,8,76,0.1387597918510437,1.6676982641220093,0.1387597918510437,500
47,1,0.13042451441287994,0.2711915969848633,-0.1660606861114502,0.012000000104308128,0.05097316950559616,0.12757261097431183,10,76,0.0774507001042366,1.3733978271484375,0.0774507001042366,500
48,1,0.1142331138253212,0.16948390007019043,0.15547561645507812,0.012000000104308128,0.05474243313074112,0.09291496872901917,8,78,0.07989782840013504,1.2753039598464966,0.07989782840013504,500
49,0,0.012541661038994789,0.107208251953125,-0.19166994094848633,0.012000000104308128,0.19503788650035858,0.28748786449432373,4,74,0.012001262977719307,0.006969663314521313,0.012001262977719307,500
50,0,0.012000036425888538,0.27251148223876953,0.10095643997192383,0.012000000104308128,0.15489180386066437,0.16860511898994446,20,78,0.011999948881566525,0.00021815153013449162,0.012000035494565964,500
51,0,0.012000037357211113,0.10598897933959961,0.12496364116668701,0.012000000104308128,0.0755942240357399,0.20736312866210938,20,80,0.01200003083795309,0.00020782244973815978,0.012000037357211113,500
52,0,0.01200003270059824,0.1974480152130127,-0.17100930213928223,0.012000000104308128,0.1747521013021469,0.24790601432323456,4,76,0.011999974958598614,0.00020402809605002403,0.01200003270059824,500
53,0,0.012000034563243389,0.24875211715698242,-0.1331338882446289,0.012000000104308128,0.15505050122737885,0.21851150691509247,4,78,0.011999987997114658,0.00019636594515759498,0.012000034563243389,500
54,0,0.012000037357211113,0.15727150440216064,-0.08725440502166748,0.012000000104308128,0.10665874928236008,0.2049853503704071,4,76,0.01199998427182436,0.00019836978754028678,0.012000037357211113,500
55,0,0.012000036425888538,0.10964584350585938,0.19447124004364014,0.012000000104308128,0.12273494899272919,0.24718302488327026,20,80,0.012000033631920815,0.00020001237862743437,0.012000036425888538,500
56,0,0.012000038288533688,0.23848474025726318,0.06802964210510254,0.012000000104308128,0.12101571261882782,0.15613384544849396,16,80,0.012000001966953278,0.00019637419609352946,0.012000038288533688,500
57,0,0.012000038288533688,0.18603527545928955,0.06679272651672363,0.012000000104308128,0.10095330327749252,0.14247183501720428,20,76,0.01199999451637268,0.00019637419609352946,0.012000038288533688,500
58,0,0.012000033631920815,0.2979728579521179,0.13102316856384277,0.012000000104308128,0.17403587698936462,0.21241508424282074,8,80,0.012000009417533875,0.00020004533871542662,0.012000033631920815,500
59,0,0.012000036425888538,0.1407538652420044,0.1265571117401123,0.012000000104308128,0.08993783593177795,0.1884179264307022,24,82,0.0120000084862113,0.0001995988131966442,0.012000036425888538,500
60,0,0.012000036425888538,0.19108796119689941,-0.17247629165649414,0.012000000104308128,0.17426297068595886,0.25017932057380676,4,74,0.011999987997114658,0.00019639951642602682,0.012000036425888538,500
61,0,0.012000037357211113,0.16961312294006348,-0.1501297950744629,0.012000000104308128,0.1561264544725418,0.2386331558227539,4,76,0.011999974958598614,0.0002041013358393684,0.012000037357211113,500
62,0,0.012000035494565964,0.24314451217651367,-0.07079589366912842,0.012000000104308128,0.11538217216730118,0.1834576427936554,4,76,0.011999974958598614,0.0002041855186689645,0.012000035494565964,500
63,0,0.09542778134346008,0.2257981300354004,-0.16614198684692383,0.012000000104308128,0.0858151763677597,0.10529442131519318,4,76,0.08659882843494415,1.1771982908248901,0.08659882843494415,500
64,0,0.01200003270059824,0.16179823875427246,-0.10013008117675781,0.012000000104308128,0.11601333320140839,0.20950032770633698,4,78,0.011999974958598614,0.00020402809605002403,0.01200003270059824,500
65,0,0.01231697853654623,0.19176697731018066,-0.03780364990234375,0.012000000104308128,0.0825841873884201,0.1745186597108841,4,78,0.0119996452704072,0.001190445851534605,0.01200002059340477,500
66,1,0.14544212818145752,0.27995824813842773,-0.19766676425933838,0.012000000104308128,0.04502146318554878,0.07299956679344177,6,76,0.12582215666770935,1.4714994430541992,0.12582215666770935,500
67,1,0.12477103620767593,0.17843413352966309,-0.11500251293182373,0.012000000104308128,0.04969477280974388,0.19979672133922577,14,76,0.022746682167053223,1.3734025955200195,0.022746682167053223,500
68,0,0.04143062233924866,0.24039578437805176,-0.12755203247070312,0.012000000104308128,0.15222465991973877,0.22675247490406036,4,76,0.032601650804281235,0.4904991090297699,0.032601650804281235,500
69,0,0.07524167001247406,0.16496407985687256,-0.028317928314208984,0.012000000104308128,0.12335243076086044,0.15943042933940887,4,76,0.06641265004873276,0.8829006552696228,0.06641265004873276,500
70,1,0.12765052914619446,0.16975247859954834,0.16381561756134033,0.012000000104308128,0.07806430757045746,0.10613789409399033,8,80,0.09331546723842621,1.3734006881713867,0.09331546723842621,500
71,1,0.1530822366476059,0.2955319881439209,-0.0643770694732666,0.012000000104308128,0.08570394665002823,0.1672889143228531,8,78,0.118747279047966,1.5695992708206177,0.118747279047966,500
72,1,0.11163459718227386,0.26330864429473877,-0.14965319633483887,0.012000000104308128,0.06343904137611389,0.14271783828735352,10,76,0.05866086483001709,1.275296926498413,0.05866086483001709,500
73,0,0.09018822014331818,0.14736366271972656,-0.09832358360290527,0.012000000104308128,0.09488163888454437,0.11266781389713287,4,76,0.08135917782783508,1.079101324081421,0.08135917782783508,500
74,0,0.08839337527751923,0.14847862720489502,0.04741811752319336,0.012000000104308128,0.15318293869495392,0.18235823512077332,20,80,0.014804557897150517,0.15999865531921387,0.014804557897150517,500
75,1,0.1315285712480545,0.1440204381942749,-0.13505125045776367,0.012000000104308128,0.07107549160718918,0.14425797760486603,8,78,0.09719382971525192,1.3733961582183838,0.09719382971525192,500
76,0,0.09906833618879318,0.1760561466217041,0.015364885330200195,0.012000000104308128,0.1386202871799469,0.1831575632095337,12,76,0.023531198501586914,1.1772011518478394,0.023531198501586914,500
77,0,0.04699239879846573,0.23787546157836914,-0.15840911865234375,0.012000000104308128,0.15609562397003174,0.21724501252174377,4,76,0.038163382560014725,0.6867004632949829,0.038163382560014725,500
78,0,0.07114370912313461,0.23318195343017578,0.054286956787109375,0.012000000104308128,0.10906925052404404,0.15366655588150024,16,76,0.011999903246760368,0.0008353442535735667,0.012000061571598053,500
79,0,0.012000038288533688,0.254058837890625,-0.08273816108703613,0.012000000104308128,0.12277484685182571,0.18912231922149658,4,76,0.011999974958598614,0.00020679486624430865,0.012000038288533688,500
80,0,0.049805715680122375,0.23863768577575684,-0.09365439414978027,0.012000000104308128,0.11590505391359329,0.18113848567008972,4,76,0.04097675532102585,0.6866987347602844,0.04097675532102585,500
81,0,0.012295684777200222,0.14215493202209473,-0.06983470916748047,0.012000000104308128,0.09186816215515137,0.20057335495948792,4,74,0.012000443413853645,0.0006668914575129747,0.012000443413853645,500
82,0,0.012000038288533688,0.13151097297668457,-0.15317821502685547,0.012000000104308128,0.16039477288722992,0.25379398465156555,4,76,0.011999974958598614,0.00020781124476343393,0.012000038288533688,500
83,0,0.07313931733369827,0.17834234237670898,-0.06152081489562988,0.012000000104308128,0.05377375707030296,0.1644701063632965,4,76,0.06431028246879578,0.9810013175010681,0.06431028246879578,500
84,0,0.012000038288533688,0.15810108184814453,-0.11696004867553711,0.012000000104308128,0.12871591746807098,0.2209227830171585,4,76,0.011999974958598614,0.00020409667922649533,0.012000038288533688,500
85,0,0.012000038288533688,0.19613254070281982,0.10006117820739746,0.012000000104308128,0.11846442520618439,0.16338613629341125,20,80,0.01199999451637268,0.00019637419609352946,0.012000038288533688,500
86,0,0.012000035494565964,0.23409414291381836,0.19349193572998047,0.012000000104308128,0.1895507276058197,0.2191086858510971,24,82,0.0120000084862113,0.0001989279262488708,0.012000035494565964,500
87,1,0.18198227882385254,0.10070240497589111,-0.015517234802246094,0.012000000104308128,0.0366821326315403,0.2344798445701599,20,80,0.09562714397907257,1.9783517122268677,0.18198227882385254,500
88,0,0.09029589593410492,0.23903322219848633,0.15910124778747559,0.012000000104308128,0.08765732496976852,0.1180897206068039,8,78,0.055960915982723236,1.0790996551513672,0.055960915982723236,500
89,0,0.012000038288533688,0.2606070041656494,0.11251449584960938,0.012000000104308128,0.15529540181159973,0.1785636842250824,20,80,0.011999940499663353,0.00019636632350739092,0.012000038288533688,500
90,0,0.012000035494565964,0.20635724067687988,-0.08769822120666504,0.012000000104308128,0.11257673799991608,0.19266705214977264,4,76,0.01199998427182436,0.0001989279262488708,0.012000035494565964,500
91,0,0.043956466019153595,0.14086270332336426,0.1004338264465332,0.012000000104308128,0.08492322266101837,0.15948623418807983,16,78,0.011998527683317661,0.00032030706643126905,0.012000058777630329,500
92,0,0.012000035494565964,0.16835236549377441,0.0813744068145752,0.012000000104308128,0.091572105884552,0.15621761977672577,20,80,0.01199999451637268,0.00019637419609352946,0.012000035494565964,500
93,0,0.012000037357211113,0.2688760757446289,-0.10068535804748535,0.012000000104308128,0.13951878249645233,0.20109401643276215,4,78,0.011999974958598614,0.0002040300314547494,0.012000037357211113,500
94,0,0.012000038288533688,0.1334669589996338,0.1302638053894043,0.012000000104308128,0.08769161999225616,0.1898895800113678,24,82,0.011999944224953651,0.00020781124476343393,0.012000037357211113,500
95,0,0.08960039913654327,0.17993521690368652,0.06993997097015381,0.012000000104308128,0.09567056596279144,0.16308815777301788,12,80,0.01798080839216709,0.505193293094635,0.01798080839216709,500
96,0,0.012000036425888538,0.22904086112976074,-0.15497875213623047,0.012000000104308128,0.1664152890443802,0.23341487348079681,4,76,0.011999974958598614,0.0002040347462752834,0.012000036425888538,500
97,0,0.012519127689301968,0.2969398498535156,-0.019962072372436523,0.012000000104308128,0.12451164424419403,0.17550119757652283,4,76,0.012051349505782127,0.022657573223114014,0.012051349505782127,500
98,0,0.06945009529590607,0.2490689754486084,-0.10655331611633301,0.012000000104308128,0.14712335169315338,0.21052633225917816,4,78,0.060621149837970734,0.8828982710838318,0.060621149837970734,500
99,0,0.012000035494565964,0.20969223976135254,0.10964787006378174,0.012000000104308128,0.13304150104522705,0.16946619749069214,20,80,0.01200003083795309,0.0002041855186689645,0.012000035494565964,500
100,0,0.06207801401615143,0.2630643844604492,-0.09325909614562988,0.012000000104308128,0.12134555727243423,0.18163686990737915,4,76,0.05324903130531311,0.7847994565963745,0.05324903130531311,500
