step,phase,raw_grip_cmd,jpos_shoulder_pan,jpos_shoulder_lift,jpos_elbow_flex,jpos_wrist_flex,jpos_wrist_roll,jpos_gripper,jpos_left_proximal,jpos_right_proximal,jpos_left_distal,jpos_right_distal,jvel_shoulder_pan,jvel_shoulder_lift,jvel_elbow_flex,jvel_wrist_flex,jvel_wrist_roll,jvel_gripper,jvel_left_proximal,jvel_right_proximal,jvel_left_distal,jvel_right_distal,jtorque_shoulder_pan,jtorque_shoulder_lift,jtorque_elbow_flex,jtorque_wrist_flex,jtorque_wrist_roll,jtorque_gripper,jtorque_left_proximal,jtorque_right_proximal,jtorque_left_distal,jtorque_right_distal,tip_distance
45,close,-1.0,-5.046128717367537e-05,0.04241958260536194,0.0018635583110153675,1.5698280334472656,-0.0003226322296541184,1.0128324567926228e-10,-0.558846116065979,0.4604756832122803,0.5604931116104126,-0.5184349417686462,2.0853774913121015e-05,-0.10278595238924026,-0.0057861581444740295,0.00023645903274882585,0.0001279227581107989,1.1115369034087053e-06,-0.12629739940166473,0.11131972074508667,0.12629838287830353,-0.12629742920398712,0.0068369717337191105,-0.53045654296875,0.03695811331272125,0.006309108342975378,0.011727726086974144,0.0,0.02188706398010254,2.5,0.0,0.0,0.050689443945884705
46,close,-1.0,-5.191744276089594e-05,0.04264705628156662,0.00186159648001194,1.5698249340057373,-0.00033333926694467664,1.261929311047183e-10,-0.5612391829490662,0.4611857235431671,0.562891960144043,-0.5218385457992554,-1.3268272596178576e-05,-0.10338760912418365,-0.0057723685167729855,0.00022227878798730671,-2.1167972590774298e-05,1.8680148059502244e-06,-0.12243659794330597,0.10782739520072937,0.12243832647800446,-0.12243659794330597,0.00995922926813364,-0.5300121307373047,0.03655311465263367,0.0070058424025774,0.015359939076006413,0.0,0.09044003486633301,2.5,0.0,0.0,0.05056838318705559
47,close,-1.0,-5.33235797774978e-05,0.04286297783255577,0.001859402982518077,1.569821834564209,-0.00034375066752545536,1.2844401930944827e-10,-0.5634931325912476,0.4618549942970276,0.5651512145996094,-0.5251293182373047,-4.5094246161170304e-05,-0.10395878553390503,-0.005757991224527359,0.0002089352929033339,-0.000159974122652784,2.5816086690610973e-06,-0.11878412216901779,0.10455392301082611,0.11878656595945358,-0.11878414452075958,0.012881971895694733,-0.5295929908752441,0.036169975996017456,0.007669406943023205,0.018765335902571678,0.0,0.15468597412109375,2.5,0.0,0.0,0.050454363226890564
48,close,-1.0,-5.468084054882638e-05,0.04306793585419655,0.001857010181993246,1.5698187351226807,-0.0003538674209266901,1.278384759162421e-10,-0.5656156539916992,0.46248582005500793,0.5672788619995117,-0.5283085107803345,-7.477343751816079e-05,-0.10450086742639542,-0.005743612069636583,0.00019680772675201297,-0.00028914830181747675,3.2637467484164517e-06,-0.11532801389694214,0.10148458927869797,0.11533114314079285,-0.11532802879810333,0.015617487020790577,-0.5291910171508789,0.03579619526863098,0.008300833404064178,0.02195727452635765,0.0,0.21488046646118164,2.5,0.0,0.0,0.050347086042165756
49,close,-1.0,-5.5990443797782063e-05,0.04326248914003372,0.0018544414779171348,1.5698156356811523,-0.00036369121517054737,1.4040192619635405e-10,-0.5676149129867554,0.46308061480522156,0.569282591342926,-0.5313774943351746,-0.00010243434371659532,-0.10501527786254883,-0.005729191470891237,0.00018590915715321898,-0.00040927203372120857,3.91022103940486e-06,-0.11205800622701645,0.09860685467720032,0.11206177622079849,-0.11205801367759705,0.018175935372710228,-0.5288105010986328,0.035450637340545654,0.008891386911273003,0.02494669333100319,0.0,0.2712278366088867,2.5,0.0,0.0,0.0502459742128849
50,open,1.0,-5.725360824726522e-05,0.043447162955999374,0.0018517227144911885,1.569812297821045,-0.0003732243785634637,1.2094787671390606e-10,-0.5694978833198547,0.46364137530326843,0.5711697340011597,-0.5343372821807861,-0.00012821124983020127,-0.10550346225500107,-0.00571488868445158,0.00017630000365898013,-0.0005209460505284369,4.520209131442243e-06,-0.10896207392215729,0.0959063172340393,0.10896645486354828,-0.10896207392215729,0.02056938223540783,-0.5284690856933594,0.03511664271354675,0.00946171022951603,0.02774697169661522,0.0,0.32399797439575195,2.5,0.0,0.0,0.050150834023952484
51,open,1.0,-4.958194767823443e-05,0.043616797775030136,0.0018454516539350152,1.5698171854019165,-0.0003435062535572797,-2.3689625261447134e-10,-0.5394978523254395,0.45614588260650635,0.541172981262207,-0.5283517241477966,-0.004275432787835598,-0.10633949190378189,-0.005004770588129759,-0.002073821611702442,-0.019510062411427498,9.473555837757885e-05,1.1043715476989746,-1.1099985837936401,-1.1042768955230713,1.1043716669082642,0.7037785053253174,-0.4771842956542969,-0.03666050732135773,0.1538171023130417,0.8135766386985779,0.0,2.5,-2.5,0.0,0.0,0.0516146644949913
52,open,1.0,-4.914704186376184e-05,0.04378305748105049,0.0018402149435132742,1.5698168277740479,-0.0003408186894375831,-6.742638669621215e-10,-0.5094971656799316,0.4304506778717041,0.5111759901046753,-0.503162682056427,-0.0008811444276943803,-0.10647700726985931,-0.005591625347733498,-0.00020189554197713733,-0.0038879585918039083,2.1113810362294316e-05,1.4140264987945557,-1.416639804840088,-1.4140055179595947,1.4140263795852661,0.16793189942836761,-0.5160446166992188,0.02242840826511383,0.038553521037101746,0.19539165496826172,0.0,2.5,-0.3018913269042969,0.0,0.0,0.05381185933947563
53,open,1.0,-4.9553316785022616e-05,0.04394146800041199,0.0018360457615926862,1.5698155164718628,-0.00034348483313806355,-2.0259699473612613e-10,-0.4799296259880066,0.40114638209342957,0.481611967086792,-0.4741668105125427,-0.00019307169714011252,-0.10683024674654007,-0.005696501117199659,0.00017303324420936406,-0.0007233022479340434,5.515010343515314e-06,1.4179295301437378,-1.4200823307037354,-1.417924165725708,1.4179295301437378,0.042039431631565094,-0.5252056121826172,0.03443607687950134,0.01302311196923256,0.0506652370095253,0.0,0.813629150390625,2.5,0.0,0.0,0.05614548549056053
54,open,1.0,-4.9690628657117486e-05,0.044091589748859406,0.001831847708672285,1.569814682006836,-0.0003454091493040323,1.352458145476021e-10,-0.45200520753860474,0.3735327124595642,0.4536907374858856,-0.4468317925930023,-0.00046282383846119046,-0.1072624996304512,-0.005641119554638863,3.5215343814343214e-05,-0.0019141141092404723,1.1520919542817865e-05,1.3095964193344116,-1.3116023540496826,-1.3095849752426147,1.3095964193344116,0.029864810407161713,-0.5252456665039062,0.035608842968940735,0.010409034788608551,0.03658665716648102,0.0,0.5407028198242188,2.5,0.0,0.0,0.05835423246026039
55,open,1.0,-4.906749018118717e-05,0.04423360899090767,0.0018273154273629189,1.5698145627975464,-0.00034391856752336025,3.0271088413691416e-10,-0.42570576071739197,0.3492782413959503,0.4273940622806549,-0.42277222871780396,-0.0010402902262285352,-0.10770048201084137,-0.005536132026463747,-0.0002711466804612428,-0.004445567727088928,2.4353692424483597e-05,1.1785780191421509,-1.179933786392212,-1.1785537004470825,1.1785780191421509,0.06937924027442932,-0.5213899612426758,0.031972795724868774,0.018259385600686073,0.08025341480970383,0.0,1.4356517791748047,2.5,0.0,0.0,0.06036921963095665
56,open,1.0,-4.76654022349976e-05,0.04436798766255379,0.001822425052523613,1.5698151588439941,-0.0003386279277037829,3.5050762292598847e-10,-0.40093663334846497,0.32848113775253296,0.40262749791145325,-0.4019652009010315,-0.001585475169122219,-0.10811351984739304,-0.005440114066004753,-0.0005593039095401764,-0.006792948581278324,3.6543788155540824e-05,1.0551971197128296,-1.0552539825439453,-1.0551607608795166,1.0551971197128296,0.11573736369609833,-0.5170888900756836,0.02786538004875183,0.02749544568359852,0.13068333268165588,0.0,2.484556198120117,2.0112037658691406,0.0,0.0,0.06218816339969635
57,open,1.0,-4.5589025830850005e-05,0.04449526220560074,0.0018172692507505417,1.5698167085647583,-0.0003298724186606705,3.4179498120678886e-10,-0.3776087760925293,0.31075531244277954,0.3793020248413086,-0.3839142918586731,-0.0020091875921934843,-0.10849431902170181,-0.005369842983782291,-0.0007778139552101493,-0.008576607331633568,4.615599391399883e-05,0.9471023082733154,-0.9453315138816833,-0.9470561742782593,0.9471023082733154,0.15445321798324585,-0.5135025978088379,0.024683386087417603,0.03506936505436897,0.1719379723072052,0.0,2.5,0.8108310699462891,0.0,0.0,0.06382850557565689
58,open,1.0,-4.296585393603891e-05,0.044615890830755234,0.0018119484884664416,1.5698186159133911,-0.00031816118280403316,3.522827030089104e-10,-0.35563838481903076,0.29562684893608093,0.3573337495326996,-0.3680660128593445,-0.0023045376874506474,-0.10884299874305725,-0.005326259881258011,-0.0009223714587278664,-0.009783024899661541,5.30292782059405e-05,0.8545995354652405,-0.8506449460983276,-0.8545465469360352,0.8545995354652405,0.18263277411460876,-0.5108723640441895,0.02277301251888275,0.04035466909408569,0.20116445422172546,0.0,2.5,-0.2503929138183594,0.0,0.0,0.06531163305044174
59,open,1.0,-3.9914153603604063e-05,0.04473032429814339,0.0018065586918964982,1.569820523262024,-0.00030400094692595303,3.199656928298822e-10,-0.3349464237689972,0.282656729221344,0.33664366602897644,-0.3539332151412964,-0.002488700207322836,-0.10916228592395782,-0.005304750520735979,-0.0010024020448327065,-0.010500317439436913,5.749940828536637e-05,0.7758891582489014,-0.7695523500442505,-0.7758316993713379,0.7758891582489014,0.2010306715965271,-0.5091619491577148,0.021983250975608826,0.04352688044309616,0.21949340403079987,0.0,2.5,-1.163290023803711,0.0,0.0,0.06665759533643723
60,open,1.0,-3.6535260733217e-05,0.04483890160918236,0.0018011772772297263,1.5698224306106567,-0.0002878451196011156,2.8491004000485987e-10,-0.3154584765434265,0.27147048711776733,0.3171573579311371,-0.3411199152469635,-0.0025833724066615105,-0.10945585370063782,-0.005300215445458889,-0.001031428691931069,-0.010831874795258045,6.001471047056839e-05,0.7088028788566589,-0.7000126242637634,-0.7087428569793701,0.7088029384613037,0.2113238126039505,-0.5082263946533203,0.022074952721595764,0.0449594110250473,0.22897012531757355,0.0,2.5,-1.9424152374267578,0.0,0.0,0.06788390874862671
61,open,1.0,-3.2912834285525605e-05,0.0449419841170311,0.0017958631506189704,1.5698245763778687,-0.0002700847398955375,2.3845070362682463e-10,-0.29710450768470764,0.26175934076309204,0.29880499839782715,-0.32931599020957947,-0.002608619164675474,-0.10972664505243301,-0.005307484418153763,-0.0010226693702861667,-0.010870307683944702,6.097832374507561e-05,0.6513427495956421,-0.6401239633560181,-0.6512818336486816,0.6513427495956421,0.21523302793502808,-0.5078907012939453,0.022797033190727234,0.04505262151360512,0.23160889744758606,0.0,2.5,-2.5,0.0,0.0,0.0690055713057518
62,open,1.0,-2.9115397410350852e-05,0.045039866119623184,0.0017906628781929612,1.5698267221450806,-0.00025105272652581334,2.079239697083679e-10,-0.2798185348510742,0.2532709836959839,0.2815204858779907,-0.3182828426361084,-0.00258130906149745,-0.10997744649648666,-0.0053222267888486385,-0.0009871694492176175,-0.010691753588616848,6.074177144910209e-05,0.6018114686012268,-0.5882588624954224,-0.6017507314682007,0.6018114686012268,0.21425515413284302,-0.5080347061157227,0.023954376578330994,0.04418530315160751,0.22911620140075684,0.0,2.5,-2.5,0.0,0.0,0.07003509253263474
63,open,1.0,-2.5198580260621384e-05,0.0451328419148922,0.001785607310011983,1.5698288679122925,-0.0002310318232048303,1.7618421999099354e-10,-0.26353833079338074,0.2458009570837021,0.2652416527271271,-0.3078400492668152,-0.0025151041336357594,-0.11021088063716888,-0.0053417575545609,-0.0009329775348305702,-0.010356603190302849,5.958617839496583e-05,0.5588117241859436,-0.543068528175354,-0.558752179145813,0.5588117837905884,0.20962032675743103,-0.5085277557373047,0.025349199771881104,0.042639605700969696,0.2228681892156601,0.0,2.5,-2.5,0.0,0.0,0.07098303735256195
64,open,1.0,-2.120722820109222e-05,0.04522118344902992,0.001780721708200872,1.5698310136795044,-0.0002102613652823493,1.3566631151817887e-10,-0.24820545315742493,0.23918290436267853,0.24991008639335632,-0.2978527247905731,-0.0024208298418670893,-0.11042886972427368,-0.005362971220165491,-0.0008667688816785812,-0.009911996312439442,5.773971133749001e-05,0.5212067365646362,-0.503447949886322,-0.5211490392684937,0.5212067365646362,0.2023135870695114,-0.5092711448669434,0.02687351405620575,0.0406402125954628,0.21394628286361694,0.0,2.5,-2.5,0.0,0.0,0.07185839116573334
65,open,1.0,-1.7177775589516386e-05,0.04530513659119606,0.0017760270275175571,1.5698330402374268,-0.00018894439563155174,1.2547815564367681e-10,-0.23376484215259552,0.2332819253206253,0.2354704737663269,-0.2882215678691864,-0.0023070203606039286,-0.11063309758901596,-0.005384336691349745,-0.0007937281625345349,-0.009394288994371891,5.5388969485647976e-05,0.4880746901035309,-0.46849459409713745,-0.48801928758621216,0.4880746901035309,0.1931125968694687,-0.5102043151855469,0.028412774205207825,0.03836291283369064,0.20319099724292755,0.0,2.5,-2.5,0.0,0.0,0.07266878336668015
66,open,1.0,-1.3139338989276439e-05,0.04538494721055031,0.0017715313006192446,1.5698349475860596,-0.00016725313616916537,6.07679878639189e-11,-0.2201644629240036,0.2279880791902542,0.2218710482120514,-0.27887505292892456,-0.002180272713303566,-0.11082492768764496,-0.005405312869697809,-0.0007168118609115481,-0.008831112645566463,5.267553933663294e-05,0.45867273211479187,-0.4374748170375824,-0.4586200416088104,0.4586727023124695,0.18262504041194916,-0.511263370513916,0.02992035448551178,0.03594912961125374,0.19124554097652435,0.0,2.5,-2.5,0.0,0.0,0.07342065870761871
67,open,1.0,-9.11551160243107e-06,0.045460816472768784,0.001767243375070393,1.5698368549346924,-0.00014533397916238755,1.2945972419076135e-11,-0.20735549926757812,0.22321158647537231,0.20906296372413635,-0.2697623670101166,-0.0020456952042877674,-0.11100559681653976,-0.00542425038293004,-0.0006393978837877512,-0.00824352540075779,4.97172586619854e-05,0.4323976933956146,-0.409787654876709,-0.4323479235172272,0.43239766359329224,0.17132019996643066,-0.5123910903930664,0.0313522070646286,0.03347252681851387,0.17860126495361328,0.0,2.5,-2.5,0.0,0.0,0.07411962002515793
68,open,1.0,-5.124983999849064e-06,0.0455329492688179,0.0017631662776693702,1.569838523864746,-0.0001233111834153533,1.8505984938910203e-11,-0.19529180228710175,0.21887899935245514,0.19700010120868683,-0.2608489990234375,-0.0019071974093094468,-0.111176036298275,-0.005441338289529085,-0.0005630296654999256,-0.0076471916399896145,4.6610675781266764e-05,0.40876123309135437,-0.3849417567253113,-0.4087145924568176,0.40876126289367676,0.15956173837184906,-0.5135717391967773,0.03266704082489014,0.031022483482956886,0.16562920808792114,0.0,2.5,-2.5,0.0,0.0,0.07477056235074997
69,open,1.0,-1.1827839898614911e-06,0.045601535588502884,0.0017592995427548885,1.5698400735855103,-0.00010129014845006168,-4.599516253978031e-11,-0.18393003940582275,0.21492978930473328,0.18563906848430634,-0.25211217999458313,-0.0017677485011518002,-0.11133728176355362,-0.005456297658383846,-0.0004890540149062872,-0.007053852081298828,4.3420488509582356e-05,0.38736552000045776,-0.36253219842910767,-0.3873220682144165,0.38736552000045776,0.14762458205223083,-0.5147528648376465,0.033873334527015686,0.02862486243247986,0.15260595083236694,0.0,2.5,-2.5,0.0,0.0,0.07537764310836792
70,open,1.0,2.699242713788408e-06,0.04566676914691925,0.001755641889758408,1.5698415040969849,-7.936033944133669e-05,-9.12497299943027e-11,-0.1732293963432312,0.21131421625614166,0.1749390959739685,-0.2435382455587387,-0.0016295606037601829,-0.11148980259895325,-0.0054691750556230545,-0.000417906092479825,-0.0064719198271632195,4.0208000427810475e-05,0.3678867220878601,-0.34222573041915894,-0.36784645915031433,0.3678867220878601,0.13571733236312866,-0.5159330368041992,0.03494386374950409,0.02632821351289749,0.13973593711853027,0.0,2.5,-2.5,0.0,0.0,0.07594455033540726
71,open,1.0,6.5116523728647735e-06,0.04572882130742073,0.001752191223204136,1.5698429346084595,-5.759737177868374e-05,-1.1182996195735484e-10,-0.16315142810344696,0.2079908549785614,0.16486164927482605,-0.23511993885040283,-0.001494256081059575,-0.11163442581892014,-0.0054795932956039906,-0.00035061073140241206,-0.005907409358769655,3.701803143485449e-05,0.35006093978881836,-0.3237472474575043,-0.35002386569976807,0.35006096959114075,0.12399418652057648,-0.5170879364013672,0.03588123619556427,0.024139968678355217,0.1271665394306183,0.0,2.5,-2.5,0.0,0.0,0.07647453248500824
72,open,1.0,1.0247281352349091e-05,0.04578784480690956,0.0017489384626969695,1.569844126701355,-3.60650519724004e-05,-1.6753892717602525e-10,-0.15365983545780182,0.20492535829544067,0.1553705632686615,-0.22685466706752777,-0.0013630044413730502,-0.11177166551351547,-0.005488126073032618,-0.0002875591744668782,-0.005364496260881424,3.387651304365136e-05,0.33367031812667847,-0.3068665862083435,-0.3336363434791565,0.33367037773132324,0.11256734281778336,-0.5182147026062012,0.036715611815452576,0.02208411693572998,0.11500130593776703,0.0,2.5,-2.5,0.0,0.0,0.07697053253650665
73,open,1.0,1.390042234561406e-05,0.045843999832868576,0.0017458813963457942,1.5698453187942505,-1.4817112969467416e-05,-1.714871994407119e-10,-0.14472053945064545,0.20208868384361267,0.14643168449401855,-0.21874301135540009,-0.0012366054579615593,-0.11190197616815567,-0.0054947081953287125,-0.00022848293883726,-0.004845745861530304,3.081924660364166e-05,0.3185363709926605,-0.29139262437820435,-0.31850552558898926,0.3185364603996277,0.10151584446430206,-0.5193161964416504,0.037428855895996094,0.02014954388141632,0.10330982506275177,0.0,2.4282712936401367,-2.5,0.0,0.0,0.07743509113788605
74,open,1.0,1.746703128446825e-05,0.04589742794632912,0.001743009896017611,1.569846510887146,6.101731742091943e-06,-2.064808601875967e-10,-0.1363014578819275,0.1994565725326538,0.13801290094852448,-0.2107875645160675,-0.001115604187361896,-0.1120259165763855,-0.005499472841620445,-0.00017360664787702262,-0.00435287319123745,2.785554352158215e-05,0.30450984835624695,-0.2771631181240082,-0.3044819235801697,0.30450984835624695,0.09089341014623642,-0.5203733444213867,0.03805163502693176,0.01834758184850216,0.09213588386774063,0.0,2.1990108489990234,-2.5,0.0,0.0,0.07787053287029266
75,open,1.0,2.094407864206005e-05,0.04594826698303223,0.0017403204692527652,1.569847583770752,2.6654144676285796e-05,-2.382695429847814e-10,-0.1283722072839737,0.19700835645198822,0.13008396327495575,-0.20299236476421356,-0.0010003061033785343,-0.11214374005794525,-0.005502884741872549,-0.0001230721245519817,-0.003886497812345624,2.4996703359647654e-05,0.29146790504455566,-0.26404261589050293,-0.2914428114891052,0.29146790504455566,0.08073478192090988,-0.5213704109191895,0.038561731576919556,0.01667284592986107,0.0815056562423706,0.0,1.9791951179504395,-2.5,0.0,0.0,0.07827890664339066
76,open,1.0,2.4329312509507872e-05,0.04599664732813835,0.0017378028715029359,1.5698485374450684,4.6809604100417346e-05,-2.493613371346015e-10,-0.12090428918600082,0.1947263777256012,0.12261635810136795,-0.19536198675632477,-0.0008908610325306654,-0.1122557669878006,-0.005504889413714409,-7.59520917199552e-05,-0.003446810180321336,2.2258192984736525e-05,0.27930697798728943,-0.25191521644592285,-0.27928465604782104,0.27930697798728943,0.07105808705091476,-0.5223393440246582,0.03899812698364258,0.015130686573684216,0.07142771035432816,0.0,1.769273281097412,-2.5,0.0,0.0,0.07866211980581284
77,open,1.0,2.762147232715506e-05,0.04604267328977585,0.0017354482552036643,1.5698494911193848,6.654320168308914e-05,-2.866735737683257e-10,-0.11387092620134354,0.1925954520702362,0.11558324098587036,-0.18790118396282196,-0.0007873143767938018,-0.11236266046762466,-0.005505774635821581,-3.2474781619384885e-05,-0.0030334992334246635,1.963871909538284e-05,0.267939031124115,-0.24068103730678558,-0.26791927218437195,0.267939031124115,0.06187090650200844,-0.5232558250427246,0.03936341404914856,0.013697147369384766,0.061901338398456573,0.0,1.5695223808288574,-2.5,0.0,0.0,0.07902190089225769
78,open,1.0,3.081999238929711e-05,0.04608646407723427,0.0017332496354356408,1.5698504447937012,8.58350467751734e-05,-2.939287147007974e-10,-0.10724681615829468,0.19060248136520386,0.10895933210849762,-0.18061453104019165,-0.0006896056002005935,-0.11246400326490402,-0.005505894776433706,7.240712875500321e-06,-0.0026459149084985256,1.714621794235427e-05,0.25728970766067505,-0.2302546203136444,-0.25727248191833496,0.25728973746299744,0.053172558546066284,-0.5241141319274902,0.03965333104133606,0.012371287681162357,0.0529186874628067,0.0,1.3799834251403809,-2.5,0.0,0.0,0.07935984432697296
79,open,1.0,3.3924738090718165e-05,0.046128157526254654,0.0017311988631263375,1.569851279258728,0.00010466982348589227,-3.22629256643836e-10,-0.10100815445184708,0.18873588740825653,0.10272080451250076,-0.17350636422634125,-0.0005976098473183811,-0.1125609278678894,-0.005505071021616459,4.3651642045006156e-05,-0.002283221110701561,1.4774443116039038e-05,0.24729523062705994,-0.22056157886981964,-0.24728037416934967,0.24729523062705994,0.044955335557460785,-0.5249319076538086,0.039882078766822815,0.011154253035783768,0.04446487873792648,0.0,1.2005572319030762,-2.5,0.0,0.0,0.07967735826969147
80,open,1.0,3.693598409881815e-05,0.04616783186793327,0.0017292882548645139,1.5698517560958862,0.00012303580297157168,-3.470737863775497e-10,-0.09513252973556519,0.18698573112487793,0.09684523940086365,-0.1665804535150528,-0.0005111479549668729,-0.11265287548303604,-0.005503734108060598,7.791686221025884e-05,-0.0019443578785285354,1.2528371371445246e-05,0.237901508808136,-0.21153806149959564,-0.2378888726234436,0.23790153861045837,0.03720745071768761,-0.5257234573364258,0.040078818798065186,0.010053668171167374,0.03652181848883629,0.0,1.0310444831848145,-2.5,0.0,0.0,0.07997581362724304
81,open,1.0,3.98545125790406e-05,0.04620559886097908,0.0017275118734687567,1.5698517560958862,0.0001409245451213792,-3.7310077249941287e-10,-0.08959877490997314,0.18534314632415771,0.09131153672933578,-0.1598399132490158,-0.00043001791345886886,-0.11274085193872452,-0.005501280073076487,0.00011024573177564889,-0.0016282206634059548,1.0398950507806148e-05,0.22906026244163513,-0.20312662422657013,-0.22904975712299347,0.22906029224395752,0.029913514852523804,-0.5264534950256348,0.04020613431930542,0.009040853008627892,0.029068714007735252,0.0,0.8711681365966797,-2.5,0.0,0.0,0.08025632798671722
82,open,1.0,4.268114935257472e-05,0.04624154791235924,0.001725859590806067,1.5698516368865967,0.0001583307166583836,-3.9881098423677486e-10,-0.08438703417778015,0.18380020558834076,0.0860997885465622,-0.15328717231750488,-0.0003539858153089881,-0.11282448470592499,-0.005498911254107952,0.00014041604299563915,-0.001333629130385816,8.387196430703625e-06,0.22073045372962952,-0.19527791440486908,-0.22072196006774902,0.22073042392730713,0.023054763674736023,-0.5271482467651367,0.04032087326049805,0.008094968274235725,0.0220818892121315,0.0,0.720557689666748,-2.5,0.0,0.0,0.0805201530456543
83,open,1.0,4.541711678029969e-05,0.04627576470375061,0.0017243268666788936,1.5698513984680176,0.0001752512325765565,-3.905454293295918e-10,-0.07947852462530136,0.1823497861623764,0.0811912789940834,-0.1469239741563797,-0.00028280416154302657,-0.11290428042411804,-0.0054960488341748714,0.0001688106858637184,-0.0010593646438792348,6.494647095678374e-06,0.21287532150745392,-0.18794742226600647,-0.21286872029304504,0.21287530660629272,0.01661182940006256,-0.5277891159057617,0.04037363827228546,0.007235344965010881,0.015537666156888008,0.0,0.5788383483886719,-2.5,0.0,0.0,0.08076828718185425
84,open,1.0,4.80638409499079e-05,0.04630832374095917,0.0017229028744623065,1.5698509216308594,0.00019168514700140804,-4.140719989109698e-10,-0.07485563308000565,0.18098552525043488,0.07656834274530411,-0.1407514065504074,-0.00021622453641612083,-0.11298011243343353,-0.005493368487805128,0.0001954300096258521,-0.0008042401168495417,4.706901108875172e-06,0.2054625004529953,-0.18109573423862457,-0.2054576873779297,0.2054625153541565,0.010565949603915215,-0.5284209251403809,0.04043653607368469,0.006444637198001146,0.00941311102360487,0.0,0.4456324577331543,-2.5,0.0,0.0,0.08100169897079468
85,open,1.0,5.0622802518773824e-05,0.04633932560682297,0.001721587497740984,1.5698504447937012,0.00020763374050147831,-4.305374112778537e-10,-0.07050174474716187,0.17970162630081177,0.07221440225839615,-0.1347699761390686,-0.00015400498523376882,-0.11305252462625504,-0.005489756353199482,0.0002201658207923174,-0.0005671223625540733,3.023026692972053e-06,0.19846197962760925,-0.17468641698360443,-0.19845885038375854,0.19846197962760925,0.004895850084722042,-0.5289936065673828,0.040445953607559204,0.00571118388324976,0.003683902323246002,0.0,0.3205118179321289,-2.5,0.0,0.0,0.08122127503156662
86,open,1.0,5.309578773449175e-05,0.04636882618069649,0.001720369327813387,1.569849967956543,0.00022309963242150843,-4.467053116297137e-10,-0.0664011687040329,0.17849278450012207,0.06811372190713882,-0.1289793998003006,-9.590668196324259e-05,-0.1131216511130333,-0.005486498586833477,0.00024290342116728425,-0.00034689754829742014,1.4378134665093967e-06,0.1918468028306961,-0.16868670284748077,-0.19184525310993195,0.1918468177318573,-0.00041780341416597366,-0.5295329093933105,0.04045209288597107,0.005034197121858597,-0.0016722269356250763,0.0,0.20308446884155273,-2.5,0.0,0.0,0.08142793923616409
87,open,1.0,5.5484564654761925e-05,0.04639691486954689,0.0017192444065585732,1.5698494911193848,0.00023808699916116893,-4.769067918353187e-10,-0.06253921240568161,0.17735429108142853,0.06425165385007858,-0.1233789250254631,-4.167990118730813e-05,-0.11318736523389816,-0.005483142100274563,0.00026409944985061884,-0.00014245137572288513,-5.118714341278974e-08,0.1855936348438263,-0.16306796669960022,-0.18559357523918152,0.1855936348438263,-0.005394240375608206,-0.5300512313842773,0.04043915867805481,0.004415513947606087,-0.006677278317511082,0.0,0.09294748306274414,-2.5,0.0,0.0,0.0816223993897438
88,open,1.0,5.7791025028564036e-05,0.04642365127801895,0.0017182051669806242,1.5698490142822266,0.00025260113761760294,-4.72635597326132e-10,-0.058901965618133545,0.1762816458940506,0.060614291578531265,-0.11796712875366211,8.906830771593377e-06,-0.11325022578239441,-0.00547937722876668,0.00028355440008454025,4.725355393020436e-05,-1.448199327569455e-06,0.17968034744262695,-0.15780340135097504,-0.1796816736459732,0.17968037724494934,-0.010053985752165318,-0.5305347442626953,0.04041258990764618,0.003841799683868885,-0.011353850364685059,0.0,-0.010320663452148438,-2.5,0.0,0.0,0.08180547505617142
89,open,1.0,6.0017118812538683e-05,0.04644911363720894,0.0017172480002045631,1.5698485374450684,0.00026664839242585003,-4.833595745878938e-10,-0.0554763525724411,0.17527085542678833,0.05718854442238808,-0.11274220794439316,5.607823914033361e-05,-0.11331000924110413,-0.0054757981561124325,0.0003015140537172556,0.00022322233417071402,-2.7623607365967473e-06,0.1740875542163849,-0.15286937355995178,-0.1740902066230774,0.17408758401870728,-0.01441560685634613,-0.5309901237487793,0.040370017290115356,0.0033193686977028847,-0.015722433105111122,0.0,-0.10710024833679199,-2.5,0.0,0.0,0.08197776228189468
90,open,1.0,6.216482142917812e-05,0.046473339200019836,0.0017163656884804368,1.5698479413986206,0.000280235952232033,-5.10126496600094e-10,-0.052250076085329056,0.1743181347846985,0.0539621040225029,-0.1077018603682518,0.00010005140211433172,-0.11336693912744522,-0.005472594406455755,0.0003183313529007137,0.0003863923775497824,-3.9972815102373715e-06,0.16879644989967346,-0.148243248462677,-0.16880032420158386,0.16879644989967346,-0.01849629357457161,-0.5314164161682129,0.040318697690963745,0.00283729936927557,-0.019801992923021317,0.0,-0.1977682113647461,-2.5,0.0,0.0,0.0821399837732315
91,open,1.0,6.423612649086863e-05,0.04649640619754791,0.0017155517125502229,1.5698472261428833,0.0002933718787971884,-5.081342013824042e-10,-0.049211535602808,0.17341996729373932,0.05092338100075722,-0.10284338146448135,0.0001410290424246341,-0.11342131346464157,-0.005469274707138538,0.00033438336686231196,0.000537637562956661,-5.150191555003403e-06,0.1637898087501526,-0.14390447735786438,-0.16379483044147491,0.16378983855247498,-0.02231411635875702,-0.5318140983581543,0.04027293622493744,0.0023999186232686043,-0.02361200749874115,0.0,-0.28268980979919434,-2.5,0.0,0.0,0.08229264616966248
