ep,success,z_max,cube_init_x,cube_init_y,cube_init_z,ee_to_cube_min,ee_to_cube_at_close,first_close_step,gripper_closed_steps,z_at_first_close,cube_vel_max_after_close,z_at_grasp_max,ep_length,final_state
26,0,0.016157502308487892,0.29536163806915283,-0.1659764051437378,0.012000000104308128,0.030382338911294937,nan,-1,0,nan,nan,nan,500,0
27,0,0.012000036425888538,0.228052020072937,0.06049919128417969,0.012000000104308128,0.03245551139116287,0.03414008393883705,216,284,0.011999944224953651,0.0001995988131966442,0.012000036425888538,500,3
28,0,0.012000038288533688,0.1700359582901001,-0.18383574485778809,0.012000000104308128,0.03541848435997963,0.03754572570323944,396,104,0.011999942362308502,0.00019630225142464042,0.012000038288533688,500,3
29,0,0.012440427206456661,0.27138376235961914,0.1905527114868164,0.012000000104308128,0.02735251560807228,nan,-1,0,nan,nan,nan,500,0
30,0,0.012000035494565964,0.18785953521728516,0.1879512071609497,0.012000000104308128,0.03475179150700569,0.03735756501555443,392,108,0.011999931186437607,0.0002041274419752881,0.012000031769275665,500,3
31,0,0.012000035494565964,0.21926093101501465,0.08688652515411377,0.012000000104308128,0.03323934227228165,0.034888606518507004,242,258,0.011999917216598988,0.0002041855186689645,0.012000033631920815,500,3
32,0,0.01200003270059824,0.2354724407196045,-0.057801008224487305,0.012000000104308128,0.03255908563733101,0.03443019837141037,210,290,0.01199997216463089,0.00020095202489756048,0.012000028975307941,500,3
33,0,0.012518903240561485,0.24727940559387207,-0.1401996612548828,0.012000000104308128,0.03376098349690437,0.03668513521552086,294,206,0.011999964714050293,0.00019587755377870053,0.012000034563243389,500,3
34,1,0.09197478741407394,0.24120807647705078,0.03643190860748291,0.012000000104308128,0.0343308262526989,0.03463416174054146,298,202,0.011999948881566525,0.00032744219060987234,0.012000019662082195,500,3
35,1,0.07550515234470367,0.26769542694091797,0.011974692344665527,0.012000000104308128,0.03385704755783081,0.034985605627298355,250,250,0.011999929323792458,0.00016973409219644964,0.012000040151178837,500,3
36,1,0.07566571980714798,0.16275882720947266,-0.17993497848510742,0.012000000104308128,0.03497840091586113,0.03521331399679184,342,158,0.011999894864857197,0.0004734582034870982,0.011999974958598614,500,3
37,1,0.052379049360752106,0.11308050155639648,0.04902505874633789,0.012000000104308128,0.03424588590860367,0.03499184176325798,282,218,0.011999878101050854,0.0004526373522821814,0.011999987997114658,500,3
38,1,0.09403945505619049,0.1535865068435669,0.14403307437896729,0.012000000104308128,0.033460892736911774,0.03402136266231537,234,266,0.012000012211501598,0.0002890843024943024,0.012000029906630516,500,3
39,1,0.1257438361644745,0.11919105052947998,0.1881505250930786,0.012000000104308128,0.03147580847144127,0.033729083836078644,196,304,0.011999927461147308,0.0004030902637168765,0.011999998241662979,500,3
40,1,0.1082475334405899,0.1510467529296875,-0.1235055923461914,0.012000000104308128,0.03432749584317207,0.03454293683171272,280,220,0.011999914422631264,0.0003185977111570537,0.012000028975307941,500,3
41,1,0.054268598556518555,0.1712878942489624,-0.09165310859680176,0.012000000104308128,0.03449832275509834,0.03451274335384369,318,182,0.011999933049082756,0.0003287724975962192,0.012000012211501598,500,3
42,0,0.012000037357211113,0.25710761547088623,-0.16068267822265625,0.012000000104308128,0.033876609057188034,0.037835028022527695,334,166,0.011999930255115032,0.0001963950926437974,0.01200003270059824,500,3
43,1,0.06635435670614243,0.1212918758392334,0.09677565097808838,0.012000000104308128,0.03309644013643265,0.033913128077983856,246,254,0.011999999172985554,0.0003318914386909455,0.012000011280179024,500,3
44,1,0.08847092092037201,0.21125459671020508,-0.022504568099975586,0.012000000104308128,0.034291282296180725,0.03537004813551903,328,172,0.01199987530708313,0.0003159452462568879,0.012000023387372494,500,3
45,1,0.18924368917942047,0.10089755058288574,-0.1822371482849121,0.012000000104308128,0.03170153871178627,0.03450080752372742,230,270,0.011999961920082569,0.00021008637850172818,0.012000054121017456,500,3
46,1,0.17309468984603882,0.10268807411193848,-0.16900134086608887,0.012000000104308128,0.034147392958402634,0.034621480852365494,302,198,0.012000024318695068,0.00020503081032074988,0.012000041082501411,500,3
47,1,0.13042451441287994,0.2711915969848633,-0.1660606861114502,0.012000000104308128,0.031959835439920425,0.03338101878762245,202,298,0.011999893002212048,0.0001669870689511299,0.012000033631920815,500,3
48,1,0.1142331138253212,0.16948390007019043,0.15547561645507812,0.012000000104308128,0.031413543969392776,0.033247847110033035,192,308,0.011999953538179398,0.0005701810587197542,0.011999968439340591,500,3
49,0,0.012541661038994789,0.107208251953125,-0.19166994094848633,0.012000000104308128,0.03488576412200928,0.03636394441127777,470,30,0.011999964714050293,0.00019740995776373893,0.012000009417533875,500,3
50,0,0.012000036425888538,0.27251148223876953,0.10095643997192383,0.012000000104308128,0.034097615629434586,0.037302903831005096,240,260,0.011999918147921562,0.00021815153013449162,0.012000034563243389,500,3
51,0,0.012000037357211113,0.10598897933959961,0.12496364116668701,0.012000000104308128,0.03497450426220894,0.0354028157889843,406,94,0.011999914422631264,0.00020616810070350766,0.012000028043985367,500,3
52,0,0.01200003270059824,0.1974480152130127,-0.17100930213928223,0.012000000104308128,0.0344974584877491,0.03689470887184143,358,142,0.011999917216598988,0.00020095202489756048,0.012000028043985367,500,3
53,0,0.012000034563243389,0.24875211715698242,-0.1331338882446289,0.012000000104308128,0.0348418690264225,0.037774890661239624,280,220,0.012000001966953278,0.00019636594515759498,0.01200003270059824,500,3
54,0,0.012000037357211113,0.15727150440216064,-0.08725440502166748,0.012000000104308128,0.034306805580854416,0.034853801131248474,298,202,0.012000024318695068,0.00019836978754028678,0.012000037357211113,500,3
55,0,0.012000036425888538,0.10964584350585938,0.19447124004364014,0.012000000104308128,0.03537921980023384,0.03693004697561264,476,24,0.01199992187321186,0.0001957846397999674,0.012000036425888538,500,3
56,0,0.012000038288533688,0.23848474025726318,0.06802964210510254,0.012000000104308128,0.031878381967544556,0.03391127288341522,218,282,0.011999932117760181,0.00019630225142464042,0.012000038288533688,500,3
57,0,0.012000038288533688,0.18603527545928955,0.06679272651672363,0.012000000104308128,0.03383858501911163,0.03464733064174652,250,250,0.01200000662356615,0.00019630225142464042,0.012000038288533688,500,3
58,1,0.14447437226772308,0.2979728579521179,0.13102316856384277,0.012000000104308128,0.03190922737121582,0.03446132689714432,208,292,0.011999928392469883,0.0002111652138410136,0.012000050395727158,500,3
59,0,0.012000036425888538,0.1407538652420044,0.1265571117401123,0.012000000104308128,0.03416845202445984,0.03491305559873581,360,140,0.011999917216598988,0.00019892632553819567,0.01200003083795309,500,3
60,0,0.012000036425888538,0.19108796119689941,-0.17247629165649414,0.012000000104308128,0.03496867045760155,0.037267062813043594,364,136,0.011999974958598614,0.00019639951642602682,0.01200003083795309,500,3
61,0,0.012000037357211113,0.16961312294006348,-0.1501297950744629,0.012000000104308128,0.03392704948782921,0.03539818897843361,354,146,0.011999924667179585,0.0002041013358393684,0.01200003083795309,500,3
